"pathway","ref_mean","cmp_mean","mean_diff","p_value","FDR"
"GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE",0.533759078891255,-0.538954598953403,-1.07271367784466,0.00011202282521766,0.0198607888667204
"GOBP_CALCIUM_ION_HOMEOSTASIS",0.181358196040712,-0.193662044902673,-0.375020240943385,0.000108989101418077,0.0198607888667204
"GOCC_BOX_C_D_RNP_COMPLEX",-0.561033836767781,0.581207139798006,1.14224097656579,0.000108614310098942,0.0198607888667204
"GOCC_PROTEIN_DNA_COMPLEX",-0.209231238453728,0.250971635244215,0.460202873697943,0.000103402993579823,0.0198607888667204
"GOMF_INHIBITORY_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY",0.513884407223863,-0.547970252775493,-1.06185465999936,0.000113285229775,0.0198607888667204
"GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.450161571202179,0.479615013936179,0.929776585138357,0.000123572838068347,0.0203235703324541
"GOBP_RECOMBINATIONAL_REPAIR",-0.235940124194031,0.245615698767843,0.481555822961873,0.000121888083442433,0.0203235703324541
"GOCC_SUMO_LIGASE_COMPLEX",-0.507109137056827,0.478343858925814,0.985452995982642,0.000123653246627727,0.0203235703324541
"GOMF_HISTONE_H4K5_ACETYLTRANSFERASE_ACTIVITY",-0.51596590950986,0.521884775833708,1.03785068534357,0.000118601480249016,0.0203235703324541
"GOBP_RNA_CATABOLIC_PROCESS",-0.218431931043941,0.239028250492386,0.457460181536327,0.000128877083919616,0.0208562776269299
"GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA",-0.274807006863525,0.281613331958678,0.556420338822203,0.000134276197123924,0.0214007775385842
"GOBP_OSTEOCLAST_PROLIFERATION",-0.518726554376334,0.515199987283992,1.03392654166033,0.000141713545608095,0.0217021448046077
"GOBP_SERINE_TRANSPORT",0.453791988556742,-0.39426222113167,-0.848054209688411,0.000144419634596686,0.0217021448046077
"GOCC_NUCLEOSOME",-0.271212730870835,0.322068835236159,0.593281566106994,0.000140266262205456,0.0217021448046077
"GOMF_SERINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.453791988556742,-0.39426222113167,-0.848054209688411,0.000144419634596686,0.0217021448046077
"GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS",-0.238874858638845,0.247551787931212,0.486426646570057,0.000148958542549531,0.0219515197297098
"GOCC_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE",0.451455521591672,-0.45971316145013,-0.911168683041802,0.000150252820661575,0.0219515197297098
"GOBP_NCRNA_METABOLIC_PROCESS",-0.289963259759022,0.307405306882318,0.59736856664134,0.000168482685388797,0.0229351263432073
"GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE",0.354145213874737,-0.528132144245372,-0.882277358120109,0.000163347200847301,0.0229351263432073
"GOBP_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION",0.516863939539042,-0.493880792720412,-1.01074473225945,0.000173547358527883,0.0229351263432073
"GOBP_POSITIVE_REGULATION_OF_GAP_JUNCTION_ASSEMBLY",0.493754348426639,-0.485783774414747,-0.979538122841387,0.000164338155117284,0.0229351263432073
"GOBP_REGULATION_OF_ESTABLISHMENT_OF_T_CELL_POLARITY",-0.293866987251027,0.448618783257733,0.74248577050876,0.000173251166389073,0.0229351263432073
"GOBP_PROTEIN_LOCALIZATION_TO_SITE_OF_DOUBLE_STRAND_BREAK",-0.471265681333148,0.47089314132967,0.942158822662817,0.000163925599074769,0.0229351263432073
"GOCC_RNA_POLYMERASE_COMPLEX",-0.203858691797453,0.262807444069612,0.466666135867065,0.000169035054671062,0.0229351263432073
"GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY",-0.136099929339126,0.136345562423638,0.272445491762764,0.000174428187798896,0.0229351263432073
"GOBP_INHIBITORY_SYNAPSE_ASSEMBLY",0.497964700444146,-0.481471793364193,-0.97943649380834,0.000178171613175241,0.0231381135677822
"GOBP_REGULATION_OF_RESPONSE_TO_STRESS",-0.0373898855763218,0.0415058288088042,0.078895714385126,0.000181996649823861,0.023150285580218
"GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS",0.115551448031012,-0.125722194437315,-0.241273642468327,0.000184867762024747,0.023150285580218
"GOMF_U2_SNRNA_BINDING",-0.519806115684271,0.525980451099662,1.04578656678393,0.000182740338103026,0.023150285580218
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",-0.282225824920561,0.320895258593914,0.603121083514475,0.000191432054210748,0.0236902797440336
"GOBP_REGULATION_OF_CHEMOTAXIS",0.19951305593698,-0.208194791164041,-0.407707847101021,0.000197371168312238,0.0238637622928326
"GOCC_NUCLEOLUS",-0.226860295464663,0.231840691787575,0.458700987252238,0.000195609484618572,0.0238637622928326
"GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.406291948006385,0.445214747372756,0.851506695379141,0.000216115415332938,0.0241041056345253
"GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION",0.284389285094975,-0.396204145841715,-0.68059343093669,0.000202174958633789,0.0241041056345253
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME",-0.25425697197223,0.27381067537495,0.528067647347179,0.000215637223913961,0.0241041056345253
"GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION",-0.154227666219376,0.210813216862602,0.365040883081978,0.0002116642456933,0.0241041056345253
"GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE",0.484424932885304,-0.474464532568716,-0.95888946545402,0.000217690848491292,0.0241041056345253
"GOCC_EXCITATORY_SYNAPSE",0.317541217212442,-0.363851953595803,-0.681393170808245,0.000212657983782865,0.0241041056345253
"GOCC_CATALYTIC_STEP_1_SPLICEOSOME",-0.479186715470391,0.420591063510923,0.899777778981314,0.00021264562070515,0.0241041056345253
"GOMF_HISTONE_H3_ACETYLTRANSFERASE_ACTIVITY",-0.467861415041311,0.421441060554807,0.889302475596118,0.000213498659902825,0.0241041056345253
"GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT",-0.233529493109844,0.223373604106936,0.456903097216779,0.000226857151065553,0.0248573997089433
"GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION",0.464162337704786,-0.443071342119032,-0.907233679823818,0.000233876792268679,0.0251035712027983
"GOMF_RNA_POLYMERASE_I_ACTIVITY",-0.604206227669579,0.551022715357673,1.15522894302725,0.000231615973222412,0.0251035712027983
"GOBP_REGULATION_OF_METAL_ION_TRANSPORT",0.165669950930878,-0.190688682196332,-0.35635863312721,0.000254594772245898,0.0257336000162218
"GOBP_RRNA_CATABOLIC_PROCESS",-0.340736953942581,0.4159473036996,0.756684257642181,0.000247053961898564,0.0257336000162218
"GOBP_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY",0.378706103399093,-0.356306771651689,-0.735012875050782,0.000264135566724074,0.0257336000162218
"GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION",0.237606150328477,-0.228946188283644,-0.466552338612121,0.000266656754612432,0.0257336000162218
"GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS",0.171064026490043,-0.167224950090102,-0.338288976580144,0.000248290164531065,0.0257336000162218
"GOBP_COMMISSURAL_NEURON_AXON_GUIDANCE",0.529315236174941,-0.594962832047843,-1.12427806822278,0.000259606492082431,0.0257336000162218
"GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION",0.519664857730845,-0.497380818808402,-1.01704567653925,0.000253308072998297,0.0257336000162218
"GOCC_NUCLEAR_PORE",-0.289467773364098,0.285310993441891,0.574778766805989,0.000255923851252992,0.0257336000162218
"GOMF_RIBONUCLEASE_ACTIVITY",-0.28281728363848,0.311639389303341,0.594456672941821,0.000260041058378591,0.0257336000162218
"GOMF_BENZODIAZEPINE_RECEPTOR_ACTIVITY",0.508650449735609,-0.545732858142363,-1.05438330787797,0.000253337780170913,0.0257336000162218
"GOMF_SNORNA_BINDING",-0.36890332496268,0.418173760619035,0.787077085581715,0.000265689650374807,0.0257336000162218
"GOBP_TELOMERE_ORGANIZATION",-0.207589711609845,0.273714072806656,0.4813037844165,0.000270605091222562,0.0258772268597285
"GOMF_RNA_POLYMERASE_I_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY",-0.549476335580704,0.632944770409496,1.1824211059902,0.00027365673223329,0.0259332897870449
"GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY",0.210572026350754,-0.193769508262271,-0.404341534613025,0.000290211050463628,0.0260917097421103
"GOBP_AXON_CHOICE_POINT_RECOGNITION",0.49611056743154,-0.509809762474192,-1.00592032990573,0.000288108196439191,0.0260917097421103
"GOBP_REGULATION_OF_LOCOMOTION",0.135830594757399,-0.140649216092188,-0.276479810849587,0.000289711083385761,0.0260917097421103
"GOBP_MAINTENANCE_OF_LOCATION",0.11567726472404,-0.113300095258507,-0.228977359982547,0.000288613038650805,0.0260917097421103
"GOCC_KAINATE_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX",0.626838144102118,-0.608702899337743,-1.23554104343986,0.000286911291062465,0.0260917097421103
"GOMF_KAINATE_SELECTIVE_GLUTAMATE_RECEPTOR_ACTIVITY",0.626838144102118,-0.608702899337743,-1.23554104343986,0.000286911291062465,0.0260917097421103
"GOBP_NCRNA_CATABOLIC_PROCESS",-0.260749094993421,0.287116834184644,0.547865929178065,0.00029836629259241,0.0263740758973072
"GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE",0.46803486137889,-0.451311732177696,-0.919346593556586,0.00029593973871683,0.0263740758973072
"GOBP_MONOATOMIC_CATION_TRANSPORT",0.146439203236142,-0.16067048436933,-0.307109687605471,0.000302313276651351,0.0264939160152451
"GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS",0.390617511359329,-0.402702562027255,-0.793320073386584,0.000304759372359032,0.0264939160152451
"GOMF_RNA_POLYMERASE_II_ACTIVITY",-0.429941554617176,0.347643118389446,0.777584673006622,0.000320646816854392,0.0276465890696012
"GOBP_DICARBOXYLIC_ACID_TRANSPORT",0.266437531215219,-0.26833259440096,-0.534770125616179,0.000332795206634354,0.0284607542974534
"GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION",0.362678521553137,-0.362850287865169,-0.725528809418306,0.000340782603782225,0.028580453906526
"GOBP_ACYLGLYCEROL_TRANSPORT",-0.378333778734325,0.368451388352678,0.746785167087003,0.00034149775556148,0.028580453906526
"GOBP_REGULATION_OF_BLOOD_CIRCULATION",0.205104285358116,-0.229089453670225,-0.434193739028341,0.000346426072652244,0.028580453906526
"GOMF_NUCLEASE_ACTIVITY",-0.22789182972755,0.25482308725778,0.48271491698533,0.000345929654388543,0.028580453906526
"GOMF_AXON_GUIDANCE_RECEPTOR_ACTIVITY",0.490234755507766,-0.491144469758494,-0.98137922526626,0.000347780026621858,0.028580453906526
"GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION",-0.129644244063175,0.129174449733739,0.258818693796914,0.000355079073369909,0.0287313597906006
"GOBP_MONOATOMIC_ION_HOMEOSTASIS",0.112117109908232,-0.12412192423793,-0.236239034146162,0.000352962579463721,0.0287313597906006
"GOBP_CARDIAC_CHAMBER_DEVELOPMENT",0.161459449333052,-0.159327465906819,-0.320786915239871,0.000362941345194986,0.0289519004263609
"GOBP_MIDBRAIN_DEVELOPMENT",0.254502273039215,-0.257422956062619,-0.511925229101834,0.00036600136572678,0.0289519004263609
"GOBP_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION",-0.464587435442606,0.461916835725388,0.926504271167993,0.000366061674751022,0.0289519004263609
"GOBP_CELL_VOLUME_HOMEOSTASIS",0.219490980289798,-0.262423749037773,-0.481914729327571,0.00037395228133173,0.0290070341623712
"GOBP_O_GLYCAN_PROCESSING",0.292300443367118,-0.289060879383504,-0.581361322750622,0.000380546697823675,0.0290070341623712
"GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION",0.337690756267992,-0.349618804191505,-0.687309560459497,0.000378907585533068,0.0290070341623712
"GOBP_RETINA_VASCULATURE_MORPHOGENESIS_IN_CAMERA_TYPE_EYE",0.399748468728049,-0.417596780019852,-0.817345248747901,0.000371746039307632,0.0290070341623712
"GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE",0.134945155304539,-0.143383802608277,-0.278328957912816,0.000376668000710801,0.0290070341623712
"GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS",0.268673526434861,-0.327227150523627,-0.595900676958489,0.000389960587657145,0.0291243949790337
"GOBP_CELL_MIGRATION_IN_HINDBRAIN",0.454478648852458,-0.470106918367674,-0.924585567220131,0.000393403983977564,0.0291243949790337
"GOBP_P_BODY_ASSEMBLY",-0.307894415910391,0.339769024444305,0.647663440354696,0.000395930077193823,0.0291243949790337
"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I",-0.489617248676407,0.5553048247066,1.04492207338301,0.000394831979152693,0.0291243949790337
"GOMF_POLY_A_SPECIFIC_RIBONUCLEASE_ACTIVITY",-0.476295771778148,0.523291664949487,0.999587436727635,0.000387735078904827,0.0291243949790337
"GOBP_DNA_REPLICATION",-0.177308306785124,0.197748411358977,0.375056718144101,0.000403607708959837,0.0294829825732537
"GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",-0.445563751035353,0.462373204548262,0.907936955583615,0.000429872362350738,0.0296165461934439
"GOBP_DETECTION_OF_CALCIUM_ION",0.455100704940827,-0.469510870630288,-0.924611575571115,0.000463577884922316,0.0296165461934439
"GOBP_DNA_METABOLIC_PROCESS",-0.163638853369944,0.170966291021192,0.334605144391137,0.000502739889412279,0.0296165461934439
"GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I",-0.443411701218632,0.446792356025527,0.890204057244159,0.000476719922656552,0.0296165461934439
"GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION",0.160596272340991,-0.159863715154146,-0.320459987495137,0.000487507805374454,0.0296165461934439
"GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS",-0.0920001564562435,0.0876843761094643,0.179684532565708,0.000454826729241523,0.0296165461934439
"GOBP_NEGATIVE_REGULATION_OF_SEROTONIN_SECRETION",0.560628456396514,-0.554847137454138,-1.11547559385065,0.00041614156121423,0.0296165461934439
"GOBP_ORGANIC_ACID_TRANSPORT",0.159505831677279,-0.158990733548386,-0.318496565225665,0.000457506711151176,0.0296165461934439
"GOBP_PEPTIDYL_LYSINE_ACETYLATION",-0.228643044494859,0.255478793360283,0.484121837855142,0.000412244634151898,0.0296165461934439
"GOBP_FOREBRAIN_DEVELOPMENT",0.162371299335748,-0.173556077379251,-0.335927376714999,0.000479981305149948,0.0296165461934439
"GOBP_RESPONSE_TO_GONADOTROPIN",0.323037054834113,-0.341739205787056,-0.664776260621169,0.000476005271397314,0.0296165461934439
"GOBP_LOCOMOTION",0.14176930585137,-0.148684620512306,-0.290453926363675,0.000506356567430957,0.0296165461934439
"GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION",0.165181000562259,-0.187441192836869,-0.352622193399128,0.000468155349001604,0.0296165461934439
"GOBP_AMINO_ACID_ACTIVATION",-0.305215855340518,0.329541404410309,0.634757259750827,0.000498544809960524,0.0296165461934439
"GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_REGULATION_OF_CELL_PROLIFERATION",0.451374491612597,-0.617613799615253,-1.06898829122785,0.000457958356616104,0.0296165461934439
"GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION",-0.259937802172633,0.267080186563984,0.527017988736616,0.000500958678590683,0.0296165461934439
"GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY",0.261695412888655,-0.301956801701746,-0.563652214590401,0.00051242621990748,0.0296165461934439
"GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT",0.261227648282672,-0.254960640579606,-0.516188288862279,0.000510517679409316,0.0296165461934439
"GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION",-0.30083795579762,0.291850787565384,0.592688743363003,0.000465401607616593,0.0296165461934439
"GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION",0.362122637371956,-0.372946913112971,-0.735069550484927,0.000458408528768341,0.0296165461934439
"GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION",0.249431887156856,-0.281803261689313,-0.531235148846169,0.000426722810392538,0.0296165461934439
"GOBP_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING",0.431412354201208,-0.282336276839878,-0.713748631041086,0.000447008603847192,0.0296165461934439
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION",-0.415711139310509,0.440409900698329,0.856121040008838,0.000459648087827307,0.0296165461934439
"GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS",-0.310219161333108,0.352842647103192,0.663061808436301,0.000434011747873653,0.0296165461934439
"GOBP_POSTSYNAPTIC_DENSITY_PROTEIN_95_CLUSTERING",0.561346411728469,-0.566604890837066,-1.12795130256553,0.000419302219309424,0.0296165461934439
"GOBP_POSTSYNAPSE_ASSEMBLY",0.341678549722284,-0.389015396877,-0.730693946599284,0.000499051694613185,0.0296165461934439
"GOBP_RNA_DECAPPING",-0.41631056108764,0.428075742937977,0.844386304025617,0.000438243891654927,0.0296165461934439
"GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE",0.314657334456923,-0.423512646092547,-0.73816998054947,0.000507768613736852,0.0296165461934439
"GOBP_REGULATION_OF_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II",-0.502466555966863,0.641297604272553,1.14376416023942,0.000443993363989806,0.0296165461934439
"GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY",0.502954939546213,-0.428151832407702,-0.931106771953915,0.000429113656878931,0.0296165461934439
