"","007-A","007-B","007-C","007-185-KD-A","007-185-KD-B","007-185-KD-C"
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_ITS1_TO_SEPARATE_SSU_RRNA_FROM_5_8S_RRNA_AND_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.676214814846175,-0.363268276744176,-0.150675776765057,0.304429080294529,0.517377731141046,0.531932049678628
"GOBP_MATURATION_OF_5_8S_RRNA",-0.417904369365826,-0.266909970008911,-0.447038834476996,0.361947525514122,0.386107988341956,0.418423620400113
"GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.587404526586816,-0.481472340592324,-0.188686714007203,0.404597210489347,0.3697427071331,0.503018405424415
"GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.266290206404243,-0.526002498668838,-0.54118639736782,0.336569280238674,0.570588461159294,0.440030233531434
"GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.396601126384684,-0.301214972877844,-0.426027102505103,0.382497295262805,0.36601944657824,0.462757608863153
"GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",-0.442853168066819,-0.297324020711038,-0.406525395916797,0.465636629670393,0.333231213793982,0.487097190198705
"GOBP_MATURATION_OF_LSU_RRNA",-0.35804360691669,-0.433698490717101,-0.541177576419816,0.330252695767271,0.513492339741294,0.458559156500116
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",-0.614539377230762,-0.420950728620763,-0.356718378494518,0.470938192911783,0.531783865387812,0.500476048381252
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.755142063514626,-0.540671594370019,-0.352695689352918,0.497345324902433,0.553559521815431,0.604129054924725
"GOBP_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY",-0.232659746980172,-0.540997959543078,-0.171256945889603,0.220094254778031,0.414275099953923,0.314516051521683
"GOBP_BOX_C_D_SNORNP_ASSEMBLY",-0.117675402364059,-0.617731399381873,-0.0506215675170876,0.244263103272255,0.315412183762567,0.277067009720924
"GOBP_EMBRYONIC_AXIS_SPECIFICATION",-0.0248134531554178,0.108796047204892,-0.0552567788591306,0.213002901818766,0.00131823522422067,-0.26380735994479
"GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES",-0.00545747742027883,-0.206993741544963,-0.111910219501911,0.0515309315294504,-0.0807614781583805,0.272423330811323
"GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION",-0.248567612433879,-0.332460807608874,-0.457926143565707,0.560897945819374,0.271842763143095,0.191227112217043
"GOBP_TELOMERE_MAINTENANCE",-0.26638131924109,-0.235407208791525,-0.30243408844972,0.310173723026455,0.277469844728664,0.277002931461279
"GOBP_RECOMBINATIONAL_REPAIR",-0.248769006447051,-0.137390116162366,-0.202993497725174,0.20146379463344,0.194472937279064,0.163841145508259
"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION",-0.587387306923631,-0.10951685709424,0.23977907348778,-0.0829137535325561,-0.0105214328114029,0.552956873895684
"GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING",-0.17618417805012,0.286503126603028,-0.629606166566219,0.472791134945073,0.461821279106093,-0.0953749355468126
"GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR",-0.299068227711848,-0.38785372797495,-0.0882571034199279,0.231681979194518,0.331536322353956,-0.0143819838135699
"GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC",0.125580463641576,-0.35825809596505,0.405947839062191,-0.315872329175559,-0.247071740749837,0.459150958751228
"GOBP_DNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",-0.605011053795164,-0.281192476355826,-0.441244835584195,0.203482279814453,0.640981945467963,0.484318520235079
"GOBP_SISTER_CHROMATID_SEGREGATION",-0.29625897228189,-0.146611117930072,-0.206628979611144,0.224048795583283,0.278096119357105,0.192516817602262
"GOBP_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0.455477939562747,0.21293893793378,0.540714988404166,0.141552602452883,-0.470978187380606,-0.744150084712318
"GOBP_CELL_MORPHOGENESIS",0.195573182234381,0.0841008802980293,0.145706858993202,-0.171916314879052,-0.169402677507758,-0.0897699030164684
"GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",0.185211919523506,0.0989558487579942,0.163551205504049,-0.164528632635259,-0.178810018440124,-0.100156374962527
"GOBP_CYTOKINESIS",-0.123900692945004,-0.119704653385949,0.0267899449354142,0.0705577321783856,0.0374348085337667,0.108226633843994
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",-0.209547407620732,-0.0247568552529276,-0.373793960634364,0.317321210842221,0.339641147679871,0.0476282104466149
"GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",-0.364800666114002,-0.523859972362814,-0.747313942263983,0.609120221096279,0.57581224600298,0.413794113137883
"GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS",-0.190383928938706,-0.145906308354915,-0.402630859227745,0.399270688873727,0.195607984298573,0.279282599592977
"GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",-0.356644091881248,-0.523835843581454,-0.710266445898205,0.609092165261854,0.560637464879708,0.460081189666366
"GOBP_MITOCHONDRIAL_RNA_PROCESSING",-0.511278722538064,-0.382316961660583,-0.486800217263776,0.42328334408328,0.289697333153351,0.49864415782288
"GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING",-0.652257557084397,-0.348128974153471,-0.71974349998265,0.655197825986878,0.411662015217244,0.56899981710216
"GOBP_RNA_5_END_PROCESSING",-0.464698119992922,-0.0907840672054755,-0.336175497987959,0.373242797359622,0.354130265177428,0.353072596427482
"GOBP_RRNA_5_END_PROCESSING",-0.701583390327835,-0.646953157385357,-0.266628119593142,0.476664110466194,0.70325912146536,0.65521064713322
"GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY",-0.466064408021207,-0.684246402681977,-0.0982517461069446,0.581252425781727,0.459970328505718,0.400395230210174
"GOBP_RESPONSE_TO_ACID_CHEMICAL",0.100314305824132,0.189328303891267,0.138770022892723,-0.160383889233179,-0.073868328722432,-0.168891505597273
"GOBP_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY",-0.541544861807107,-0.458155594368643,0.141362512193235,-0.111623517098227,0.435416182081892,0.435933432129825
"GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA",0.230075527978715,-0.0260232112989455,-0.374075099138311,0.176074493650521,0.0553716461163241,0.142369908738415
"GOBP_GUANINE_NUCLEOTIDE_TRANSPORT",-0.191866464133805,0.47472921635793,0.249303391360668,0.111331123379794,-0.461513315374196,-0.464607130555069
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT",0.0796475008943356,0.0797417560933037,0.0837665240094861,-0.101040324012267,-0.0569394360452563,-0.0625907114784128
"GOBP_CARTILAGE_CONDENSATION",0.416587533947454,0.180223180658965,0.334138386899167,-0.417015156854091,-0.417551540992069,-0.242649138690038
"GOBP_OSSIFICATION",0.0570262018284462,0.0335881554761298,0.0201474556491824,-0.0655510076602595,-0.0107571020530541,-0.0195116911326871
"GOBP_NEUROTRANSMITTER_UPTAKE",0.0993277848624368,0.0540201866057746,0.0648158673210908,-0.00698822276892647,-0.093490168329882,-0.168213082500232
"GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS",0.132565635014089,0.0269472746795312,0.160908145908487,-0.198452508826491,-0.119568011031562,-0.0606154018007735
"GOBP_ACTION_POTENTIAL",0.287286842419151,0.184249489091753,0.236843705937516,-0.141396462193214,-0.242306292980643,-0.325141938075496
"GOBP_RNA_METHYLATION",-0.276007901047367,-0.28791738015095,-0.223068864002718,0.243690831221651,0.407843213861787,0.169594718026702
"GOBP_PSEUDOURIDINE_SYNTHESIS",-0.369838788466317,-0.237128277545682,-0.0732880405939791,0.409070022970086,-0.254124302309386,0.375941156140514
"GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY",0.126313576817994,-0.0342452529670176,0.023322593451489,-0.129985720521202,0.0261391442069511,-0.0349777563164926
"GOBP_OVARIAN_FOLLICLE_DEVELOPMENT",-0.216876301547695,-0.200257360702826,-0.0306873502677523,-0.0478401564932443,0.0685314340001916,0.13695579297898
"GOBP_OVULATION_FROM_OVARIAN_FOLLICLE",-0.545286860073756,0.0426900700006216,-0.42225807893009,0.596086472828474,0.505726201471758,-0.162736066329001
"GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH",0.239173853666013,-0.221854891326174,-0.165517481454668,-0.202557049650885,0.114971133342142,-0.0513873803314435
"GOBP_LUTEINIZATION",-0.104206182376403,0.0398332101792156,0.154630205835204,-0.2118976328618,0.13300092572255,0.0908618595415343
"GOBP_LUTEOLYSIS",0.128004216263199,0.413990007945246,-0.0676093480358997,-0.109989263481825,-0.105080935887982,0.0475713557740718
"GOBP_OOCYTE_MATURATION",0.00109840157868613,-0.308158556125647,-0.103236544809821,0.00815727556683335,0.231859437398097,0.162753268256646
"GOBP_REGULATION_OF_CELL_GROWTH",0.0184591449372594,0.01385872898765,0.0853455925378948,-0.111333533752288,-0.0802027414654688,0.03183539208051
"GOBP_FATTY_ACID_ALPHA_OXIDATION",-0.229129873802535,-0.18044887638123,-0.551225671871293,0.540776621173786,-0.297167126346734,0.285684323427831
"GOBP_RESPONSE_TO_PROTOZOAN",-0.165880980572233,-0.533570385823774,-0.0852604551667998,0.181555207822297,0.211976372751972,0.263286112079899
"GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS",-0.0518634311701918,0.0111936054990354,0.0505461138353327,-0.0307332970820825,-0.0869872621822136,0.00815610540867931
"GOBP_VASCULOGENESIS",0.0759959819316938,0.216673922889388,0.165143226584947,-0.141665046469414,-0.0596615376100654,-0.237636077308995
"GOBP_GANGLIOSIDE_METABOLIC_PROCESS",0.329377138206936,0.106862716575005,0.190898874983778,-0.165871515601883,-0.284754665715396,-0.0387379181702413
"GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS",0.532294849238256,0.0737486197506924,0.406571135800009,-0.349926408775289,-0.376007687711935,-0.320710272250533
"GOBP_MICROTUBULE_BUNDLE_FORMATION",0.0641828352533976,0.131056263464115,-0.0498487324813868,-0.146253717626667,0.00817966827064119,-0.0106722388837557
"GOBP_OSTEOBLAST_DIFFERENTIATION",-0.0307261244183972,0.0365081568017987,0.0790685910691464,-0.0980241614533782,-0.000360358056580995,-0.0252426878010965
"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT",-0.0200949631333588,-0.053343466634831,-0.06840992227624,-0.113720492324096,0.0340370453882558,0.160869303828598
"GOBP_METANEPHROS_DEVELOPMENT",0.105886704660524,0.039850255884897,-0.0305050260067967,-0.0864573973969476,-0.0555276415695092,0.119968347609043
"GOBP_TEMPERATURE_HOMEOSTASIS",-0.146192501350041,-0.227639812746538,0.0489619805428657,0.126928124099101,0.0257452239904748,0.137674220384798
"GOBP_FEVER_GENERATION",-0.249936819516466,0.109868427757299,-0.0833983499727775,0.484301900733568,-0.280836330564224,-0.219303512173461
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",0.0675143182582108,0.0527751620220113,0.110904061324344,-0.13316911101895,-0.13776376595633,0.0218085838650572
"GOBP_ACROSOME_ASSEMBLY",-0.0245975063256214,0.0728027614352253,-0.374839851884411,0.185948943846428,0.0213747405748815,0.00218117662480707
"GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.0353082115952947,-0.102228826330323,0.256178797522927,-0.232955078266808,-0.064086322333539,0.136126946243304
"GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS",0.0444344166463451,-0.125818312960097,0.24548886760146,-0.121577880973442,-0.112130269920553,0.00886690102529378
"GOBP_TRNA_5_LEADER_REMOVAL",-0.292800112713365,0.165054957331676,-0.282001626819358,0.208665960058423,0.122954798968908,0.2352866924504
"GOBP_HISTAMINE_METABOLIC_PROCESS",0.465733235077414,0.512648496733413,0.140938850371544,-0.587551650809209,-0.44719092331655,-0.282977155489809
"GOBP_GASTRIC_ACID_SECRETION",-0.175897976679561,0.299459996547275,0.0901402439890332,-0.0499353300100003,-0.194568953111748,-0.00601908124993689
"GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",-0.104235232112458,-0.192741137521214,-0.064473801153766,0.0532376320231409,0.16569709466581,0.118106809489244
"GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND",0.164182013759227,-0.209932309405797,-0.0640345211726014,-0.139847381668657,-0.0346120606563648,0.116732098558067
"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER",0.0210384991309767,-0.15130164185855,0.0351719615483043,-0.0440417125175318,-0.00690968165922498,0.166935306049021
"GOBP_ENDODERM_FORMATION",-0.0580448190891566,-0.183421408132558,0.0944529240942791,-0.039719137718745,0.0440948655566759,0.221584419083574
"GOBP_CELL_FATE_SPECIFICATION",0.100307518679966,0.15339850024108,-0.00206679042346425,-0.0229289346043901,-0.172392810262527,-0.0764580011732522
"GOBP_CELL_FATE_DETERMINATION",-0.214439483794333,0.00346568437481623,0.194122568597065,-0.0296011004691121,-0.0449510484498719,0.00435907313387296
"GOBP_MESODERMAL_CELL_FATE_COMMITMENT",-0.0897219208063727,-0.377082660030603,0.0825979321989765,-0.0449073630716111,0.190317047218559,0.0251552937787194
"GOBP_ENDODERMAL_CELL_FATE_COMMITMENT",-0.199373272525903,0.187513388189802,-0.0650449960184942,0.290652123099239,-0.172612835136116,0.141767018456979
"GOBP_ENDODERMAL_CELL_FATE_SPECIFICATION",-0.357088212388848,0.172590512909774,0.514716451131163,0.399545957958041,-0.327677110333195,-0.0410870129831508
"GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",-0.0180056005647222,0.201387812516028,-0.317560631052361,0.304389420598303,0.320157610764246,-0.320876116552791
"GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",-0.497673326522803,-0.276360690986997,-0.203481942434524,0.319584884170701,0.30160763049216,0.365425927145563
"GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",0.0537122470736733,-0.0485877422156187,-0.00540862703190981,0.0556179845001213,-0.196762748209339,0.124389421652851
"GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.0945685133458572,0.0355449266855673,-0.122992026959572,0.130487880586041,0.0505594535534766,-0.0514322571509016
"GOBP_SOMITOGENESIS",0.0726392598120715,0.0152172024683019,0.0414823577955029,0.0541618772710288,-0.0290280000171251,-0.133278788426906
"GOBP_SOMITE_SPECIFICATION",0.633021975944903,0.0387786118915368,0.403842137601618,0.0658591627136199,-0.100159068605138,-0.659767105896235
"GOBP_ORGAN_INDUCTION",0.171637445436582,0.125280639774361,-0.0532341463571114,-0.00935714374758762,-0.218515769864068,-0.00708428260763952
"GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.0903208175701149,0.0138697442606294,0.028914088795254,-0.136580390240939,-0.0378279338230719,0.0468470035400033
"GOBP_NEURON_MIGRATION",0.186258411961627,0.0935542549951369,0.137563578637009,-0.160007041547025,-0.124281894175288,-0.0596733519499701
"GOBP_MEMBRANE_RAFT_ASSEMBLY",0.0848302380064629,-0.112296038223443,0.616842911937244,-0.568694996717503,-0.316822944587857,0.254537029436131
"GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",0.0844032329256291,-0.25005953307703,0.0198407409870937,-0.199701025976365,0.137818610068699,0.296498634585627
"GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION",-0.288159762796678,-0.361501157413503,0.335383884635025,-0.181467195133812,0.0201281904846981,0.222276158934853
"GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION",-0.165770631213443,-0.128592739236453,-0.0946715551724938,0.405534672881451,0.107100166531166,-0.150459023169483
"GOBP_CELL_ACTIVATION",-0.0520831825940641,-0.0888250529441538,-0.00327089826324398,0.0680101593352479,0.0161399546756708,0.0838267499231035
"GOBP_LEUKOCYTE_HOMEOSTASIS",0.0463222551840449,-0.0888896823749039,-0.096755210359882,0.0905520164041736,0.0775729745630673,-0.0186593802776159
"GOBP_PLASMA_MEMBRANE_REPAIR",-0.284889854687718,-0.332072879314334,0.429152994462673,-0.18852619247079,-0.123303427192059,0.405016302182105
