"pathway","ref_mean","cmp_mean","mean_diff","p_value","FDR"
"GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION",0.526283468435266,-0.531441906165526,-1.05772537460079,1.53411444730041e-05,0.0266193660769826
"GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY",-0.270374082388724,0.285952048505386,0.55632613089411,9.44897367112923e-05,0.0266193660769826
"GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION",-0.262380753205792,0.263940749714861,0.526321502920653,5.10075174803427e-05,0.0266193660769826
"GOBP_AMPA_GLUTAMATE_RECEPTOR_CLUSTERING",0.548056840409167,-0.592657717834832,-1.140714558244,1.66372516309967e-05,0.0266193660769826
"GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT_OF_NEUROTRANSMITTER_RECEPTOR_COMPLEX",-0.596091171491209,0.52741419632946,1.12350536782067,8.20052681629956e-05,0.0266193660769826
"GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL",0.47605108771021,-0.471677928902759,-0.947729016612969,7.44434447709579e-05,0.0266193660769826
"GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_BODY",-0.506681301289849,0.560271678204478,1.06695297949433,2.21086915027239e-05,0.0266193660769826
"GOCC_NUCLEOLUS",-0.212276016870435,0.198060960467776,0.410336977338211,8.58053841297567e-05,0.0266193660769826
"GOCC_CHAPERONIN_CONTAINING_T_COMPLEX",-0.507778078212688,0.551885852618737,1.05966393083143,7.00899093626436e-05,0.0266193660769826
"GOCC_PRERIBOSOME",-0.445300128957621,0.45003759051535,0.895337719472971,6.53089486239878e-05,0.0266193660769826
"GOCC_SMALL_SUBUNIT_PROCESSOME",-0.491079159508004,0.484400289027381,0.975479448535385,8.36563566713919e-05,0.0266193660769826
"GOCC_PROTEIN_DNA_COMPLEX",-0.246592064930007,0.271646407665214,0.518238472595221,3.12151105988645e-05,0.0266193660769826
"GOCC_NODE_OF_RANVIER",0.434429839273425,-0.466696909919666,-0.901126749193091,8.989469904818e-05,0.0266193660769826
"GOCC_ATP_BINDING_CASSETTE_ABC_TRANSPORTER_COMPLEX",0.563548312175349,-0.513261242049274,-1.07680955422462,6.53277492803082e-05,0.0266193660769826
"GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX",-0.227003069117454,0.226691473326184,0.453694542443637,5.46790364012282e-05,0.0266193660769826
"GOMF_PHOSPHOLIPASE_C_ACTIVITY",0.363521676672607,-0.343376105994665,-0.706897782667273,1.5683259293677e-05,0.0266193660769826
"GOMF_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY",0.304510110104417,-0.271861802760667,-0.576371912865084,8.60821341687379e-05,0.0266193660769826
"GOMF_OXIDATIVE_RNA_DEMETHYLASE_ACTIVITY",-0.489016135297265,0.522590628288459,1.01160676358572,3.28937939537754e-05,0.0266193660769826
"GOMF_CHEMOREPELLENT_ACTIVITY",0.396143209612127,-0.34583979032653,-0.741982999938656,7.94498939634997e-05,0.0266193660769826
"GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS",-0.53468877695027,0.540121331529072,1.07481010847934,0.00010136339644735,0.0268617571257882
"GOCC_MIDBODY",-0.136130770814077,0.134999480598238,0.271130251412314,0.000102145668317476,0.0268617571257882
"GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.374614400589211,0.403758116901399,0.77837251749061,0.00011975122246273,0.0299919787877489
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE",-0.458273476148028,0.470399544364198,0.928673020512225,0.000118745621561054,0.0299919787877489
"GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT",0.392777947536496,-0.372952279663083,-0.765730227199579,0.00012682969390823,0.0310260825632714
"GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION",-0.256554768543019,0.267487225557026,0.524041994100046,0.000255233228401411,0.031084342008065
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY",-0.2742110516513,0.291727151856445,0.565938203507746,0.000320593734848488,0.031084342008065
"GOBP_RETROGRADE_TRANSPORT_VESICLE_RECYCLING_WITHIN_GOLGI",-0.538638352795128,0.535365247905604,1.07400360070073,0.00030766784117413,0.031084342008065
"GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",-0.382234194898218,0.428655011221027,0.810889206119245,0.000250543189409032,0.031084342008065
"GOBP_MATURATION_OF_LSU_RRNA",-0.444306558017869,0.434101397336227,0.878407955354096,0.000320319199111294,0.031084342008065
"GOBP_RRNA_PROCESSING",-0.374035807849731,0.39175211027017,0.765787918119901,0.000236557019443045,0.031084342008065
"GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER",-0.25446387971117,0.24062840812637,0.49509228783754,0.000322102222538178,0.031084342008065
"GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS",0.27497327477841,-0.249272937392533,-0.524246212170943,0.000236458075042363,0.031084342008065
"GOBP_CALCIUM_ION_TRANSPORT",0.184629511309214,-0.174681617641874,-0.359311128951088,0.000295578259432342,0.031084342008065
"GOBP_CELLULAR_DEFENSE_RESPONSE",-0.354927592247068,0.30916783772699,0.664095429974058,0.000252916949847194,0.031084342008065
"GOBP_CELL_CYCLE",-0.0999166627077392,0.0977614796152857,0.197678142323025,0.000132499403607358,0.031084342008065
"GOBP_AXONAL_FASCICULATION",0.43922757976623,-0.432545491372686,-0.871773071138915,0.00017026094449457,0.031084342008065
"GOBP_SYNAPSE_ASSEMBLY",0.283977008781858,-0.283223742751614,-0.567200751533472,0.000165199981645431,0.031084342008065
"GOBP_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",-0.3089540111176,0.282164182595313,0.591118193712913,0.000237093931272293,0.031084342008065
"GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE",0.458313065232926,-0.444709456432985,-0.903022521665911,0.000204065627860062,0.031084342008065
"GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",0.133675537850662,-0.145875514954356,-0.279551052805018,0.000273398035439122,0.031084342008065
"GOBP_REGULATION_OF_TELOMERE_MAINTENANCE",-0.2982836132297,0.326732011848373,0.625015625078073,0.000251983217014756,0.031084342008065
"GOBP_ALANINE_TRANSPORT",0.183683643213407,-0.264741697965077,-0.448425341178483,0.000319761337636502,0.031084342008065
"GOBP_TYPE_I_INTERFERON_PRODUCTION",-0.231258500983808,0.270991582903865,0.502250083887673,0.000249388276368948,0.031084342008065
"GOBP_CELL_PART_MORPHOGENESIS",0.168882925978188,-0.174888337576582,-0.34377126355477,0.000287653978104109,0.031084342008065
"GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION",0.444834998795256,-0.441519538053754,-0.88635453684901,0.000215389510554479,0.031084342008065
"GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT",0.170733492187699,-0.184347840803201,-0.3550813329909,0.000154578343951773,0.031084342008065
"GOBP_ERBB4_ERBB4_SIGNALING_PATHWAY",0.594858500364785,-0.524149570528381,-1.11900807089317,0.000260760885873086,0.031084342008065
"GOBP_RIBOSOME_BIOGENESIS",-0.366667076702603,0.372104350459901,0.738771427162503,0.000233444087710108,0.031084342008065
"GOBP_POSITIVE_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY",0.569142807459809,-0.59686207889709,-1.1660048863569,0.000277931823873327,0.031084342008065
"GOBP_ORGANELLE_FISSION",-0.144168729220313,0.142897040087893,0.287065769308206,0.000227806743200978,0.031084342008065
"GOBP_NEURON_DEVELOPMENT",0.136932493542755,-0.13563767635682,-0.272570169899575,0.000300141599707688,0.031084342008065
"GOBP_REGULATION_OF_VIRAL_PROCESS",-0.119551351512019,0.15106783284628,0.270619184358299,0.000245733349855763,0.031084342008065
"GOBP_AXON_DEVELOPMENT",0.201849446396563,-0.20149008708782,-0.403339533484383,0.000224399902274053,0.031084342008065
"GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL",0.245249423343556,-0.283142110811223,-0.528391534154778,0.000151039126584943,0.031084342008065
"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS",-0.102567918487286,0.0853219938019296,0.187889912289216,0.000278625079531991,0.031084342008065
"GOBP_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_COMMUNICATION",0.461398521213959,-0.433148222741515,-0.894546743955474,0.000231666535342339,0.031084342008065
"GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS",-0.227720037778658,0.22198588348197,0.449705921260628,0.000207861090343532,0.031084342008065
"GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS",-0.24388139959458,0.245288150285367,0.489169549879947,0.000141095397500985,0.031084342008065
"GOBP_CELLULAR_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION",-0.573876801304813,0.554892346406824,1.12876914771164,0.000297167345875767,0.031084342008065
"GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL",0.247215507984915,-0.2617923374856,-0.509007845470515,0.000321457003811086,0.031084342008065
"GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",0.306463210470576,-0.312168802968046,-0.618632013438622,0.00024335411694837,0.031084342008065
"GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS",0.155037889320091,-0.190012374281357,-0.345050263601447,0.000273009494649482,0.031084342008065
"GOBP_REGULATION_OF_POTASSIUM_ION_IMPORT",0.54611736917321,-0.540130403312096,-1.08624777248531,0.000247999418910347,0.031084342008065
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION",-0.448892142086813,0.502116630924057,0.95100877301087,0.000248831856992284,0.031084342008065
"GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION",-0.268734629125676,0.241246260540918,0.509980889666593,0.000167458905062333,0.031084342008065
"GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX",0.402669820237947,-0.359869768000953,-0.7625395882389,0.000202718818481047,0.031084342008065
"GOCC_CALCIUM_AND_CALMODULIN_DEPENDENT_PROTEIN_KINASE_COMPLEX",0.500460580023616,-0.52030191265479,-1.02076249267841,0.000147410413306245,0.031084342008065
"GOCC_RNA_POLYMERASE_II_HOLOENZYME",-0.238430540506601,0.24307072988434,0.481501270390941,0.000187067407846317,0.031084342008065
"GOCC_T_TUBULE",0.259727777499233,-0.283601088900695,-0.543328866399928,0.000227577163120229,0.031084342008065
"GOCC_CALCIUM_CHANNEL_COMPLEX",0.348151069887046,-0.305550078227896,-0.653701148114942,0.000278393008357987,0.031084342008065
"GOCC_SARCOLEMMA",0.201463420928697,-0.211399186573895,-0.412862607502592,0.000304522233664409,0.031084342008065
"GOCC_PRESYNAPTIC_MEMBRANE",0.329469961581559,-0.334943800596261,-0.66441376217782,0.000180827000643848,0.031084342008065
"GOCC_POSTSYNAPTIC_MEMBRANE",0.293624974929723,-0.303583813853906,-0.59720878878363,0.000187041202147624,0.031084342008065
"GOCC_INHIBITORY_SYNAPSE",0.306179555807302,-0.33373410994414,-0.639913665751442,0.000201988783307482,0.031084342008065
"GOCC_SYNAPTIC_MEMBRANE",0.28091909411466,-0.2945025477301,-0.57542164184476,0.000143261918065813,0.031084342008065
"GOCC_ASTROCYTE_PROJECTION",0.430280286243475,-0.414101628901334,-0.844381915144809,0.0003059976925262,0.031084342008065
"GOCC_CATALYTIC_COMPLEX",-0.151775623206176,0.146524057682431,0.298299680888607,0.000175173540462639,0.031084342008065
"GOCC_RIBONUCLEOPROTEIN_COMPLEX",-0.254883071750444,0.261767071663716,0.51665014341416,0.000244472737485083,0.031084342008065
"GOMF_TRNA_BINDING",-0.269144640897909,0.268148263943994,0.537292904841904,0.000215632972950603,0.031084342008065
"GOMF_CHROMATIN_BINDING",-0.176876002484079,0.184683533318215,0.361559535802293,0.000154331822427716,0.031084342008065
"GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY",-0.146097925177905,0.145197477593606,0.291295402771511,0.000271911621543603,0.031084342008065
"GOMF_RNA_BINDING",-0.253818293406606,0.249878036648015,0.50369633005462,0.000315178005217137,0.031084342008065
"GOMF_HISTONE_H3_ACETYLTRANSFERASE_ACTIVITY",-0.230449263185633,0.319814573160302,0.550263836345935,0.000257930564358416,0.031084342008065
"GOMF_GATED_CHANNEL_ACTIVITY",0.251877782301511,-0.267613764551674,-0.519491546853185,0.000197268545646837,0.031084342008065
"GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",0.24454730242253,-0.223929806799398,-0.468477109221928,0.000249870820331346,0.031084342008065
"GOMF_HISTONE_H4K5_ACETYLTRANSFERASE_ACTIVITY",-0.485295132401561,0.497133524112098,0.982428656513658,0.000184923915298144,0.031084342008065
"GOMF_VOLTAGE_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY_INVOLVED_IN_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL",0.497969934533114,-0.471764731978525,-0.96973466651164,0.000319776228504301,0.031084342008065
"GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL",0.325788143620715,-0.296824458311803,-0.622612601932517,0.00031547409087438,0.031084342008065
"GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA",-0.268885885587409,0.248367914231137,0.517253799818546,0.00031153807703315,0.031084342008065
"GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID",-0.246507255025302,0.223950818111906,0.470458073137209,0.000293826187880982,0.031084342008065
"GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION",0.352724566723675,-0.329154940080278,-0.681879506803954,0.000345383672748354,0.0327305482309904
"GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE",-0.543899919387555,0.565280497548007,1.10918041693556,0.000345159998767136,0.0327305482309904
"GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION",0.329667116777556,-0.309788833944813,-0.639455950722369,0.000354484749303006,0.0329560067049511
"GOMF_WNT_RECEPTOR_ACTIVITY",0.296804027347633,-0.339329210404237,-0.63613323775187,0.000357161780051756,0.0329560067049511
"GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE",-0.317913032386818,0.322942959043445,0.640855991430263,0.000352374979510489,0.0329560067049511
"GOMF_RIBOSOME_BINDING",-0.293834366928996,0.29421407531909,0.588048442248086,0.000360829909370406,0.0330049549275417
"GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT",0.229354770055699,-0.233060383134699,-0.462415153190397,0.000369243978756359,0.0331459416353442
"GOBP_RECEPTOR_CATABOLIC_PROCESS",-0.179787463472032,0.187414145137501,0.367201608609533,0.00038362970575338,0.0331459416353442
"GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION",-0.261834693666441,0.28662293171883,0.548457625385271,0.000383128736905182,0.0331459416353442
"GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY",0.317466900770926,-0.304800405811151,-0.622267306582077,0.000376038119216153,0.0331459416353442
"GOBP_TRANSMEMBRANE_TRANSPORT",0.142399340929882,-0.146587717888176,-0.288987058818057,0.000384428641459453,0.0331459416353442
"GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT",0.163683578405741,-0.170456649014822,-0.334140227420563,0.000367625890997461,0.0331459416353442
"GOCC_CHROMOSOME_CENTROMERIC_CORE_DOMAIN",-0.368603495930391,0.370150098836987,0.738753594767378,0.000377485166977419,0.0331459416353442
"GOBP_POSITIVE_REGULATION_OF_MACROMOLECULE_BIOSYNTHETIC_PROCESS",-0.114150400201461,0.121324157059618,0.235474557261079,0.000405553484932005,0.0343599845087496
"GOBP_KERATINOCYTE_APOPTOTIC_PROCESS",-0.374154488623468,0.399816516581377,0.773971005204845,0.000407221611137889,0.0343599845087496
"GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_3_PHOSPHATASE_ACTIVITY",-0.370732876563675,0.466558001466964,0.83729087803064,0.000408308590511807,0.0343599845087496
"GOBP_ANTERIOR_POSTERIOR_AXON_GUIDANCE",0.275846607856812,-0.296505355380642,-0.572351963237454,0.000434347820837814,0.034598869532447
"GOBP_MITOCHONDRIAL_PROTEIN_PROCESSING",-0.310853130999026,0.399464896165939,0.710318027164965,0.000431437983703615,0.034598869532447
"GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC",0.33412788989137,-0.307240629273943,-0.641368519165313,0.000434050431778536,0.034598869532447
"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS",0.0512149264918892,-0.0647302741844552,-0.115945200676344,0.000415621605754502,0.034598869532447
"GOBP_SIALYLATION",0.358299389020726,-0.314748283742023,-0.673047672762749,0.000437460751764945,0.034598869532447
"GOBP_REGULATION_OF_RNA_BINDING",-0.296145701705318,0.299305887549636,0.595451589254955,0.000425537265821726,0.034598869532447
"GOMF_ATP_DEPENDENT_PEPTIDASE_ACTIVITY",-0.460927674245342,0.546183453056339,1.00711112730168,0.000426987019980734,0.034598869532447
"GOMF_SIALYLTRANSFERASE_ACTIVITY",0.358299389020726,-0.314748283742023,-0.673047672762749,0.000437460751764945,0.034598869532447
"GOBP_RNA_PROCESSING",-0.256065754814261,0.257195561844309,0.51326131665857,0.000440982897999685,0.0346171574929753
"GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS",-0.494105634520401,0.521037698299093,1.01514333281949,0.000452431507111126,0.0347381534547586
"GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE",0.350522831276634,-0.439368166303673,-0.789890997580307,0.000452002724233187,0.0347381534547586
"GOBP_NUCLEAR_CHROMOSOME_SEGREGATION",-0.22061340107666,0.226024616989463,0.446638018066124,0.000446835101993995,0.0347381534547586
"GOBP_IMMUNE_EFFECTOR_PROCESS",-0.10358709048556,0.103296429446916,0.206883519932476,0.000546887922444827,0.0350573465791912
"GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",-0.0916150042365702,0.0956307558326369,0.187245760069207,0.000524929741154316,0.0350573465791912
"GOBP_TRNA_MODIFICATION",-0.264716550484128,0.283984358488648,0.548700908972776,0.000592221537878344,0.0350573465791912
"GOBP_SODIUM_ION_TRANSPORT",0.194661124942093,-0.20066560648909,-0.395326731431183,0.000491440740973324,0.0350573465791912
"GOBP_CHROMOSOME_SEGREGATION",-0.197834760095995,0.197346840007007,0.395181600103002,0.000491992664134112,0.0350573465791912
"GOBP_REGULATION_OF_CELL_CYCLE_PROCESS",-0.12042215081949,0.118137925060298,0.238560075879788,0.000527713516261344,0.0350573465791912
"GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING",-0.260568603770859,0.26459181006299,0.525160413833849,0.000469220908459791,0.0350573465791912
"GOBP_RRNA_METABOLIC_PROCESS",-0.35026894161775,0.361486274650325,0.711755216268075,0.000507331193669166,0.0350573465791912
"GOBP_UBIQUITIN_DEPENDENT_ERAD_PATHWAY",-0.151940987442409,0.183083025378767,0.335024012821176,0.000586939318147426,0.0350573465791912
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION",-0.38283965840766,0.399387956254689,0.782227614662349,0.000526048708136527,0.0350573465791912
"GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",0.250072698194169,-0.272178401157264,-0.522251099351433,0.000523083424500072,0.0350573465791912
"GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS",0.250735578359121,-0.260004807611671,-0.510740385970792,0.000555762799399245,0.0350573465791912
"GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS",-0.13815180574167,0.1508689775094,0.28902078325107,0.000563489173125996,0.0350573465791912
"GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING",-0.316032907999977,0.332154998241548,0.648187906241525,0.000561627683961186,0.0350573465791912
"GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS",-0.116271125987966,0.122547921090577,0.238819047078543,0.000519431271335877,0.0350573465791912
"GOBP_RESPONSE_TO_CALCIUM_ION",0.145431177069498,-0.152867272667008,-0.298298449736506,0.000580002739942461,0.0350573465791912
"GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME",-0.434676408854478,0.482102677951612,0.91677908680609,0.000577566160653719,0.0350573465791912
"GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION",-0.238574347666004,0.334167660766194,0.572742008432198,0.000509677323458186,0.0350573465791912
"GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY",-0.148222129978269,0.154972653161262,0.303194783139531,0.000559504026001281,0.0350573465791912
"GOBP_REGULATION_OF_RELAXATION_OF_CARDIAC_MUSCLE",0.499534766676326,-0.504240440792594,-1.00377520746892,0.000585833156123567,0.0350573465791912
"GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOLUS",-0.297620275667783,0.318210989812765,0.615831265480548,0.000539062306443344,0.0350573465791912
"GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM",-0.449015785472007,0.494282004019623,0.943297789491631,0.000539590857357082,0.0350573465791912
"GOBP_REGULATION_OF_RRNA_PROCESSING",-0.414496964777778,0.489342617938639,0.903839582716418,0.000593232026912828,0.0350573465791912
"GOCC_PROTEASOME_COMPLEX",-0.368010889013702,0.352302237452999,0.720313126466701,0.000523084595009613,0.0350573465791912
"GOCC_NUCLEAR_BODY",-0.23502361991317,0.236528491978839,0.47155211189201,0.000524949858405728,0.0350573465791912
"GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX",-0.377799911804228,0.370499530188977,0.748299441993205,0.000495038817836047,0.0350573465791912
"GOCC_ENDOPLASMIC_RETICULUM_CHAPERONE_COMPLEX",-0.40390000152553,0.497568980329083,0.901468981854613,0.000486627796210675,0.0350573465791912
"GOCC_PRECATALYTIC_SPLICEOSOME",-0.360323808567405,0.387706646605202,0.748030455172607,0.00055245623734744,0.0350573465791912
"GOCC_CATALYTIC_STEP_2_SPLICEOSOME",-0.361645184524716,0.324361682858634,0.68600686738335,0.000552420769654551,0.0350573465791912
"GOCC_GLIAL_CELL_PROJECTION",0.434870060708161,-0.391429512736481,-0.826299573444642,0.000568515973807486,0.0350573465791912
"GOCC_HIPPOCAMPAL_MOSSY_FIBER_TO_CA3_SYNAPSE",0.269236993836369,-0.307559978735884,-0.576796972572253,0.000575644476693065,0.0350573465791912
"GOMF_TFIIB_CLASS_TRANSCRIPTION_FACTOR_BINDING",-0.572372530839839,0.520023094493888,1.09239562533373,0.000508772885900184,0.0350573465791912
"GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY",-0.172959252725242,0.174371593498293,0.347330846223535,0.000529340942610641,0.0350573465791912
"GOMF_SIGNAL_SEQUENCE_BINDING",-0.240429957831469,0.256194997980415,0.496624955811884,0.000491955992952757,0.0350573465791912
"GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY",0.400854143677451,-0.373380908013839,-0.77423505169129,0.000528956087868013,0.0350573465791912
"GOMF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.166734002486418,-0.203151044095644,-0.369885046582063,0.000527193979321285,0.0350573465791912
"GOMF_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY",0.232732521632528,-0.217979273521419,-0.450711795153948,0.000497310241160956,0.0350573465791912
"GOMF_MHC_CLASS_I_PROTEIN_COMPLEX_BINDING",-0.545926970045073,0.525790442834811,1.07171741287988,0.000585641289745243,0.0350573465791912
"GOMF_CHROMATIN_DNA_BINDING",-0.181807627368612,0.204581197671463,0.386388825040076,0.000564641620110009,0.0350573465791912
"GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVATOR_ACTIVITY",-0.328415835988584,0.249932516429846,0.578348352418429,0.000585461611414025,0.0350573465791912
"GOMF_NEUROLIGIN_FAMILY_PROTEIN_BINDING",0.534159197791689,-0.529687637267071,-1.06384683505876,0.000545398732796715,0.0350573465791912
"GOBP_DETOXIFICATION",0.096809602940727,-0.114045782410734,-0.210855385351461,0.000608215934016691,0.0357420302230255
