"term_name","source","p_value","gene","gene_module","gene_log2FC","padj","22q001-A","22q001-B","22q001-C","22q001-DGCR8-OE-A","22q001-DGCR8-OE-B","22q001-DGCR8-OE-C","ref_mean","comp_mean"
"M1 chemical synaptic transmission","GO:BP",3.80899823275861e-16,"GRIA3","GRIA3_M1",-1.2151796424506,0.00883058083435267,0.102659318317922,0.208401368922711,0.162055704406816,-0.210452008493075,-0.0267625628342945,-0.235901820320089,0.157705463882483,-0.157705463882486
"M2 trans-synaptic signaling","GO:BP",3.80899823275861e-16,"C22orf39","C22orf39_M2",-1.19964205875868,6.05376398567743e-14,0.238062122898747,0.238930491081257,0.111715892352503,-0.320300599340278,-0.18724079512557,-0.0811671118666499,0.196236168777502,-0.196236168777499
"M2 trans-synaptic signaling","GO:BP",3.80899823275861e-16,"GRIN1","GRIN1_M2",-1.5818828790215,5.72938739141557e-09,0.354680189644295,0.324703370331534,0.35259886561756,-0.231103809603864,-0.372023496212023,-0.4288551197775,0.343994141864463,-0.343994141864462
"M2 trans-synaptic signaling","GO:BP",3.80899823275861e-16,"PLPPR4","PLPPR4_M2",-1.55155659273804,2.50964558568601e-08,-0.352759640842146,-0.26358312712887,-0.39647886630433,0.331975628448223,0.397181849186252,0.283664156640876,-0.337607211425115,0.337607211425117
"M2 trans-synaptic signaling","GO:BP",3.80899823275861e-16,"GRM5","GRM5_M2",-1.56643876932946,4.56924104225646e-06,0.436569238573328,0.40853204668137,0.180308981501395,-0.171588620139216,-0.536910025611998,-0.316911621004878,0.341803422252031,-0.341803422252031
"M2 trans-synaptic signaling","GO:BP",3.80899823275861e-16,"COMT","COMT_M2",-2.39484530089081,1.08490442487956e-05,-0.269850896247085,-0.415317198010458,-0.506531627892743,0.412175403153647,0.192833108963271,0.586691210033369,-0.397233240716762,0.397233240716762
"M2 trans-synaptic signaling","GO:BP",3.80899823275861e-16,"SNCA","SNCA_M2",-1.11242234724162,1.83605556638571e-05,0.628597871502841,0.66812659315295,0.643704481386962,-0.667500015333347,-0.655495597255456,-0.617433333453935,0.646809648680918,-0.646809648680913
"M2 trans-synaptic signaling","GO:BP",3.80899823275861e-16,"LYNX1","LYNX1_M2",-1.33219012575552,3.14053657554549e-05,0.58365015775996,0.667795312145596,0.568443122074868,-0.627593912584484,-0.597727504308805,-0.594567175087134,0.606629530660141,-0.606629530660141
"M2 trans-synaptic signaling","GO:BP",3.80899823275861e-16,"SLC4A10","SLC4A10_M2",-1.09055271319471,0.000204039184351963,0.3675781390382,0.313349113841399,0.402968715256195,-0.368589341573895,-0.38339089655738,-0.331915730004512,0.361298656045265,-0.361298656045262
"M2 trans-synaptic signaling","GO:BP",3.80899823275861e-16,"FAM107A","FAM107A_M2",-1.26773150123051,0.000474949087604184,0.543183770542743,-0.401464351724889,0.0489680902917291,-0.0781837680396835,0.0349161495473753,-0.147419890617277,0.0635625030365278,-0.0635625030365284
"M2 trans-synaptic signaling","GO:BP",3.80899823275861e-16,"KCNJ10","KCNJ10_M2",-1.55530387894029,0.00619309858812433,0.1099224848329,-0.047936622738443,-0.0806243120656474,0.193975179897849,0.0549413189909513,-0.230278048917608,-0.00621281665706341,0.00621281665706402
"M2 trans-synaptic signaling","GO:BP",3.80899823275861e-16,"GRIA3","GRIA3_M2",-1.2151796424506,0.00883058083435267,0.102659318317922,0.208401368922711,0.162055704406816,-0.210452008493075,-0.0267625628342945,-0.235901820320089,0.157705463882483,-0.157705463882486
"M3 synaptic transmission, glutamatergic","GO:BP",9.96081692023264e-09,"GRIN1","GRIN1_M3",-1.5818828790215,5.72938739141557e-09,0.354680189644295,0.324703370331534,0.35259886561756,-0.231103809603864,-0.372023496212023,-0.4288551197775,0.343994141864463,-0.343994141864462
"M3 synaptic transmission, glutamatergic","GO:BP",9.96081692023264e-09,"PLPPR4","PLPPR4_M3",-1.55155659273804,2.50964558568601e-08,-0.352759640842146,-0.26358312712887,-0.39647886630433,0.331975628448223,0.397181849186252,0.283664156640876,-0.337607211425115,0.337607211425117
"M3 synaptic transmission, glutamatergic","GO:BP",9.96081692023264e-09,"GRM5","GRM5_M3",-1.56643876932946,4.56924104225646e-06,0.436569238573328,0.40853204668137,0.180308981501395,-0.171588620139216,-0.536910025611998,-0.316911621004878,0.341803422252031,-0.341803422252031
"M3 synaptic transmission, glutamatergic","GO:BP",9.96081692023264e-09,"GRIA3","GRIA3_M3",-1.2151796424506,0.00883058083435267,0.102659318317922,0.208401368922711,0.162055704406816,-0.210452008493075,-0.0267625628342945,-0.235901820320089,0.157705463882483,-0.157705463882486
"M4 regulation of neuronal synaptic plasticity","GO:BP",0.00103814952945778,"GRIN1","GRIN1_M4",-1.5818828790215,5.72938739141557e-09,0.354680189644295,0.324703370331534,0.35259886561756,-0.231103809603864,-0.372023496212023,-0.4288551197775,0.343994141864463,-0.343994141864462
"M4 regulation of neuronal synaptic plasticity","GO:BP",0.00103814952945778,"GRM5","GRM5_M4",-1.56643876932946,4.56924104225646e-06,0.436569238573328,0.40853204668137,0.180308981501395,-0.171588620139216,-0.536910025611998,-0.316911621004878,0.341803422252031,-0.341803422252031
"M4 regulation of neuronal synaptic plasticity","GO:BP",0.00103814952945778,"SNCA","SNCA_M4",-1.11242234724162,1.83605556638571e-05,0.628597871502841,0.66812659315295,0.643704481386962,-0.667500015333347,-0.655495597255456,-0.617433333453935,0.646809648680918,-0.646809648680913
"M4 regulation of neuronal synaptic plasticity","GO:BP",0.00103814952945778,"SLC4A10","SLC4A10_M4",-1.09055271319471,0.000204039184351963,0.3675781390382,0.313349113841399,0.402968715256195,-0.368589341573895,-0.38339089655738,-0.331915730004512,0.361298656045265,-0.361298656045262
"M4 regulation of neuronal synaptic plasticity","GO:BP",0.00103814952945778,"KCNJ10","KCNJ10_M4",-1.55530387894029,0.00619309858812433,0.1099224848329,-0.047936622738443,-0.0806243120656474,0.193975179897849,0.0549413189909513,-0.230278048917608,-0.00621281665706341,0.00621281665706402
"M5 postsynaptic density","GO:CC",0.00138338906140407,"GRIN1","GRIN1_M5",-1.5818828790215,5.72938739141557e-09,0.354680189644295,0.324703370331534,0.35259886561756,-0.231103809603864,-0.372023496212023,-0.4288551197775,0.343994141864463,-0.343994141864462
"M5 postsynaptic density","GO:CC",0.00138338906140407,"PLPPR4","PLPPR4_M5",-1.55155659273804,2.50964558568601e-08,-0.352759640842146,-0.26358312712887,-0.39647886630433,0.331975628448223,0.397181849186252,0.283664156640876,-0.337607211425115,0.337607211425117
"M5 postsynaptic density","GO:CC",0.00138338906140407,"GRM5","GRM5_M5",-1.56643876932946,4.56924104225646e-06,0.436569238573328,0.40853204668137,0.180308981501395,-0.171588620139216,-0.536910025611998,-0.316911621004878,0.341803422252031,-0.341803422252031
"M5 postsynaptic density","GO:CC",0.00138338906140407,"GRIA3","GRIA3_M5",-1.2151796424506,0.00883058083435267,0.102659318317922,0.208401368922711,0.162055704406816,-0.210452008493075,-0.0267625628342945,-0.235901820320089,0.157705463882483,-0.157705463882486
"M6 neuroactive ligand-receptor interaction","KEGG",6.0005565297327e-22,"GRIN1","GRIN1_M6",-1.5818828790215,5.72938739141557e-09,0.354680189644295,0.324703370331534,0.35259886561756,-0.231103809603864,-0.372023496212023,-0.4288551197775,0.343994141864463,-0.343994141864462
"M6 neuroactive ligand-receptor interaction","KEGG",6.0005565297327e-22,"GRM5","GRM5_M6",-1.56643876932946,4.56924104225646e-06,0.436569238573328,0.40853204668137,0.180308981501395,-0.171588620139216,-0.536910025611998,-0.316911621004878,0.341803422252031,-0.341803422252031
"M6 neuroactive ligand-receptor interaction","KEGG",6.0005565297327e-22,"LYNX1","LYNX1_M6",-1.33219012575552,3.14053657554549e-05,0.58365015775996,0.667795312145596,0.568443122074868,-0.627593912584484,-0.597727504308805,-0.594567175087134,0.606629530660141,-0.606629530660141
"M6 neuroactive ligand-receptor interaction","KEGG",6.0005565297327e-22,"GRIA3","GRIA3_M6",-1.2151796424506,0.00883058083435267,0.102659318317922,0.208401368922711,0.162055704406816,-0.210452008493075,-0.0267625628342945,-0.235901820320089,0.157705463882483,-0.157705463882486
"M7 nervous system development","GO:BP",6.11124783815365e-11,"GRIN1","GRIN1_M7",-1.5818828790215,5.72938739141557e-09,0.354680189644295,0.324703370331534,0.35259886561756,-0.231103809603864,-0.372023496212023,-0.4288551197775,0.343994141864463,-0.343994141864462
"M7 nervous system development","GO:BP",6.11124783815365e-11,"PLPPR4","PLPPR4_M7",-1.55155659273804,2.50964558568601e-08,-0.352759640842146,-0.26358312712887,-0.39647886630433,0.331975628448223,0.397181849186252,0.283664156640876,-0.337607211425115,0.337607211425117
"M7 nervous system development","GO:BP",6.11124783815365e-11,"MT3","MT3_M7",-1.08285713470352,2.64254967590694e-06,0.578133523586967,0.270624714183366,0.219045396885308,-0.264263041273328,-0.381954990160407,-0.421585603221913,0.355934544885214,-0.355934544885216
"M7 nervous system development","GO:BP",6.11124783815365e-11,"GRM5","GRM5_M7",-1.56643876932946,4.56924104225646e-06,0.436569238573328,0.40853204668137,0.180308981501395,-0.171588620139216,-0.536910025611998,-0.316911621004878,0.341803422252031,-0.341803422252031
"M7 nervous system development","GO:BP",6.11124783815365e-11,"COMT","COMT_M7",-2.39484530089081,1.08490442487956e-05,-0.269850896247085,-0.415317198010458,-0.506531627892743,0.412175403153647,0.192833108963271,0.586691210033369,-0.397233240716762,0.397233240716762
"M7 nervous system development","GO:BP",6.11124783815365e-11,"SNCA","SNCA_M7",-1.11242234724162,1.83605556638571e-05,0.628597871502841,0.66812659315295,0.643704481386962,-0.667500015333347,-0.655495597255456,-0.617433333453935,0.646809648680918,-0.646809648680913
"M7 nervous system development","GO:BP",6.11124783815365e-11,"SLC4A10","SLC4A10_M7",-1.09055271319471,0.000204039184351963,0.3675781390382,0.313349113841399,0.402968715256195,-0.368589341573895,-0.38339089655738,-0.331915730004512,0.361298656045265,-0.361298656045262
"M7 nervous system development","GO:BP",6.11124783815365e-11,"THY1","THY1_M7",-1.11544596837155,0.000322728756187342,0.569864713715276,0.597447111377903,0.351681972673411,-0.413110386401287,-0.496584678748425,-0.609298732616882,0.506331265922197,-0.506331265922198
"M7 nervous system development","GO:BP",6.11124783815365e-11,"PCDHGB6","PCDHGB6_M7",-1.89425357352402,0.000396566732325018,0.16728506215502,0.150037948492196,0.00127910065853776,-0.16752415701022,-0.13025946757784,-0.020818486717701,0.106200703768585,-0.106200703768587
"M7 nervous system development","GO:BP",6.11124783815365e-11,"DLX1","DLX1_M7",-3.91575386143031,0.00289763278039789,-0.381008100743638,-0.0106298299344472,-0.120248358285417,-0.00797438441065434,0.233819217902534,0.286041455471623,-0.170628762987834,0.170628762987834
"M7 nervous system development","GO:BP",6.11124783815365e-11,"KCNJ10","KCNJ10_M7",-1.55530387894029,0.00619309858812433,0.1099224848329,-0.047936622738443,-0.0806243120656474,0.193975179897849,0.0549413189909513,-0.230278048917608,-0.00621281665706341,0.00621281665706402
"M7 nervous system development","GO:BP",6.11124783815365e-11,"PLEKHG4","PLEKHG4_M7",-1.36024470665369,0.0109398373679645,0.10824258779582,-0.139322185753837,0.0722355973419528,-0.0618754180993779,-0.136884308637846,0.157603727353291,0.0137186664613118,-0.0137186664613109
"M7 nervous system development","GO:BP",6.11124783815365e-11,"PCDHGA9","PCDHGA9_M7",-1.09579282547982,0.0129751629741614,0.0328436806404993,-0.100613092333369,0.0282682344770286,-0.101684771523805,-0.0252984622390953,0.166484410978738,-0.0131670590719469,0.013167059071946
"M7 nervous system development","GO:BP",6.11124783815365e-11,"PLXND1","PLXND1_M7",-1.72439502242362,0.0166701052283063,0.239213852533399,0.423569742987832,0.169475716122625,-0.335290961410508,-0.488891284620967,-0.00807706561238142,0.277419770547952,-0.277419770547952
"M7 nervous system development","GO:BP",6.11124783815365e-11,"MOBP","MOBP_M7",-2.70317956020268,0.0256435608471051,-0.784909772812592,-0.784909772812592,-0.784909772812592,0.483135134240577,0.942513254068141,0.929080930129058,-0.784909772812592,0.784909772812592
"M7 nervous system development","GO:BP",6.11124783815365e-11,"KCNC2","KCNC2_M7",-1.06718472499188,0.0285478544905688,-0.0251331730598139,0.0034148086455339,-0.116292915006028,0.014644604657386,0.0774929407533147,0.0458737340096018,-0.0460037598067693,0.0460037598067675
"M8 neurogenesis","GO:BP",1.81301431808331e-06,"PLPPR4","PLPPR4_M8",-1.55155659273804,2.50964558568601e-08,-0.352759640842146,-0.26358312712887,-0.39647886630433,0.331975628448223,0.397181849186252,0.283664156640876,-0.337607211425115,0.337607211425117
"M8 neurogenesis","GO:BP",1.81301431808331e-06,"MT3","MT3_M8",-1.08285713470352,2.64254967590694e-06,0.578133523586967,0.270624714183366,0.219045396885308,-0.264263041273328,-0.381954990160407,-0.421585603221913,0.355934544885214,-0.355934544885216
"M8 neurogenesis","GO:BP",1.81301431808331e-06,"GRM5","GRM5_M8",-1.56643876932946,4.56924104225646e-06,0.436569238573328,0.40853204668137,0.180308981501395,-0.171588620139216,-0.536910025611998,-0.316911621004878,0.341803422252031,-0.341803422252031
"M8 neurogenesis","GO:BP",1.81301431808331e-06,"SLC4A10","SLC4A10_M8",-1.09055271319471,0.000204039184351963,0.3675781390382,0.313349113841399,0.402968715256195,-0.368589341573895,-0.38339089655738,-0.331915730004512,0.361298656045265,-0.361298656045262
"M8 neurogenesis","GO:BP",1.81301431808331e-06,"THY1","THY1_M8",-1.11544596837155,0.000322728756187342,0.569864713715276,0.597447111377903,0.351681972673411,-0.413110386401287,-0.496584678748425,-0.609298732616882,0.506331265922197,-0.506331265922198
"M8 neurogenesis","GO:BP",1.81301431808331e-06,"DLX1","DLX1_M8",-3.91575386143031,0.00289763278039789,-0.381008100743638,-0.0106298299344472,-0.120248358285417,-0.00797438441065434,0.233819217902534,0.286041455471623,-0.170628762987834,0.170628762987834
"M8 neurogenesis","GO:BP",1.81301431808331e-06,"KCNJ10","KCNJ10_M8",-1.55530387894029,0.00619309858812433,0.1099224848329,-0.047936622738443,-0.0806243120656474,0.193975179897849,0.0549413189909513,-0.230278048917608,-0.00621281665706341,0.00621281665706402
"M8 neurogenesis","GO:BP",1.81301431808331e-06,"PLEKHG4","PLEKHG4_M8",-1.36024470665369,0.0109398373679645,0.10824258779582,-0.139322185753837,0.0722355973419528,-0.0618754180993779,-0.136884308637846,0.157603727353291,0.0137186664613118,-0.0137186664613109
"M8 neurogenesis","GO:BP",1.81301431808331e-06,"PLXND1","PLXND1_M8",-1.72439502242362,0.0166701052283063,0.239213852533399,0.423569742987832,0.169475716122625,-0.335290961410508,-0.488891284620967,-0.00807706561238142,0.277419770547952,-0.277419770547952
"M8 neurogenesis","GO:BP",1.81301431808331e-06,"MOBP","MOBP_M8",-2.70317956020268,0.0256435608471051,-0.784909772812592,-0.784909772812592,-0.784909772812592,0.483135134240577,0.942513254068141,0.929080930129058,-0.784909772812592,0.784909772812592
