"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection"
"query_1",TRUE,2.54068002611721e-05,4002,432,125,0.289351851851852,0.0312343828085957,"GO:0019219","GO:BP","regulation of nucleobase-containing compound metabolic process",21017,5596,"IMP IEA,IDA IBA IEA,IDA IBA IEA,IDA IMP IBA TAS IEA,IDA IEA,IDA IBA,IDA IBA IEA,TAS,IBA IEA,IDA,IDA IBA TAS IEA,IEA,IDA IBA IEA,IDA IBA IEA,IBA IEA,IBA IEA,ISS IBA IEA,IDA IBA,IDA ISS IEA,ISS,IDA,IEA,IBA IEA,NAS,ISS,IMP,IEA,IBA IEA,IDA,TAS,IEA,IDA IBA NAS IEA,TAS,IBA IEA,IDA IBA TAS IEA,IEA,IDA IEA,IDA IBA IEA,ISS IBA IEA,IDA IMP,IDA IBA TAS IEA,IDA ISS IBA TAS IEA,IDA IMP IGI,NAS,IBA IEA,IBA IEA,ISS IBA IEA,IDA IMP,IGI,IBA,IMP,ISS IBA IEA,IBA IEA,ISS IEA,IDA IBA NAS IEA,IDA ISS TAS,IBA IEA,IBA IEA,IDA IBA IEA,IDA,IDA,IMP TAS,ISS IBA,IBA,IDA IMP,IDA IMP,ISS,IDA,IBA,IDA,IBA IEA,IDA IBA IEA,IMP,IDA,IBA IEA,IBA NAS IEA,IEA,IBA IEA,IMP IEA,ISS IBA IEA,IMP,IDA ISS IBA IEA,IDA IMP IEA,IDA IMP IBA IEA,NAS,IBA IEA,IBA IEA,IDA IBA,IBA IEA,IDA,IBA IEA,NAS,IDA IBA,ISS IEA,IDA IMP IBA IEA,IDA,IDA IMP ISS IBA NAS IEA,ISS IEA,IDA IEA,IDA IBA IEA,IEA,IDA IMP IGI ISS IEA,IDA IBA,ISS IBA IEA,IMP IBA IEA,IDA IBA,IDA IMP IBA IEA,IMP ISS IEA,IDA IBA IEA,IBA IEA,IBA IEA,IDA IBA,IDA IMP ISS IEA,IDA,IBA IEA,IDA IEA,IDA IBA TAS NAS IEA,IDA IBA IEA,IBA,IEA,ISS IBA IEA,IDA,IDA IBA IEA,IMP,IDA IGI","ERBB4,PAX3,NR2F1,NR2F2,CCND1,ZNF536,IRX2,CRABP2,PAX7,AUTS2,ID3,LGR4,THRB,TFDP2,SOX3,ZNF521,IRX3,TOX3,SFRP2,TENM2,FST,NPPC,PBX3,BTG1,EPHA5,RPL23,MDK,IRX5,PVT1,ELAVL2,TAGLN3,ZBTB16,RPL6,VGLL3,TCF12,ZNF618,MAP3K13,IRX1,ZNF608,LIN28B,ID1,ZFHX3,RPS3,SINHCAF,ZNF676,HES4,NPAS3,IGF2BP1,PRDX6,TSHZ2,NEAT1,POU3F2,SALL4,PRDM12,ENY2,PABPC1,EBF1,KHDRBS2,PLAGL1,NRG1,PHF6,UBE2V1,PEG3,RBM3,RBM39,FZD7,NACA,XPC,SP9,PRPF6,MYRFL,CUX2,PPP1R10,IGF2BP3,PCBP2,NFE2L3,MN1,ZNF462,PTCH1,NONO,VIM,KHDRBS1,APEX1,TFAP2B,NCOA5,FOXP4,ZNF69,PCBP4,ZNF528,PLK3,NDN,SERBP1,ZNF217,TLE4,DACH1,FMN2,TERF2IP,ADNP,TRIM8,GSX1,SCAND1,HDAC4,WWC2,ASXL1,EBF3,LCOR,NPM1,NUCKS1,NELFCD,MEIS1,ZKSCAN1,MLLT11,CITED2,ZRANB3,ZNF439,RPRD1B,SMARCE1,CBFA2T2,SETBP1,IGF1R,CSRNP3,RPS14,CASZ1,NOP53,ACVR2B"
"query_1",TRUE,2.59393021763549e-05,1038,432,47,0.108796296296296,0.0452793834296724,"GO:0007417","GO:BP","central nervous system development",21017,2912,"ISS IEA,IEA,IEA,IEA,IEA,ISS TAS,ISS IEA,ISS NAS,ISS IEA,IEP TAS,IEA,ISS IEA,IBA IEA,ISS,IDA IEA,IBA,IEA,TAS,ISS IEA,IMP IEA,ISS,ISS,IEA,IEA,IMP ISS IEA,IEA,IMP IEA,IBA IEA,TAS IEA,TAS IEA,ISS,ISS IEA,ISS IEA,ISS IEA,IMP IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA,IEA,IEA,IEA,IEA,ISS IBA IEA,IDA","ERBB4,LARGE1,NR2F2,DCC,ID3,SOX3,PCDH18,NES,EPHA4,CNTNAP2,SFRP2,FGF13,PBX3,EPHA5,MDK,SPINK5,NAV2,TAGLN3,ZBTB16,SLC2A1,ZSWIM6,CTNNA2,IGF2BP1,POU3F2,TENM4,PLXNA2,ACKR3,CDH2,FZD3,UNC5C,RAPGEF2,FAT4,EPHB2,PTCH1,CLP1,VIM,NDN,MT-ND4,TUBA1A,GSX1,MEIS1,CITED2,WLS,ABAT,IGF1R,CXCR4,ROBO1"
"query_1",TRUE,3.60068140488354e-05,16,432,6,0.0138888888888889,0.375,"GO:0000028","GO:BP","ribosomal small subunit assembly",21017,13,"IBA,IMP IBA,IBA IEA,IBA,IBA,ISS IBA","RPS27,RPS19,RPS15,RPS28,RPS5,RPS14"
"query_1",TRUE,3.66428246692119e-05,671,432,35,0.0810185185185185,0.0521609538002981,"GO:0031344","GO:BP","regulation of cell projection organization",21017,7135,"IEA,TAS,IEA,ISS,ISS,ISS IEA,IEA,IMP,IEA,ISS,ISS,ISS IEA,IDA IMP,IBA,ISS IEA,IMP,IEA,IBA,IMP,IBA,ISS IEA,ISS IEA,IDA ISS,IEA,IEA,ISS IBA,IEA,ISS IEA,IEA,IEA,IDA ISS,IEA,IEA,IBA IEA,IDA","NR2F1,DCC,CRABP2,AUTS2,TENM3,EPHA4,MAP1B,EPHA3,SFRP2,TENM2,FGF13,NTNG1,MDK,PAK1,MAP3K13,CTNNA2,POU3F2,PLXNA2,GDI2,CDH2,GPC2,CUX2,RAPGEF2,EPHB2,VIM,PODXL,RAB3IP,PTPRD,ADNP,EFNA5,CBFA2T2,IGF1R,RND2,TIAM1,ROBO1"
"query_1",TRUE,3.773339744835e-05,1716,432,66,0.152777777777778,0.0384615384615385,"GO:0048870","GO:BP","cell motility",21017,13113,"IDA ISS IEA,IEA,IMP IEA,IBA IEA,ISS,ISS,ISS,IMP,IDA IMP IEA,TAS,ISS,ISS IEA,ISS IEA,NAS,ISS IEA,IDA IMP ISS IEA,IDA IMP,IDA,TAS,IMP,IMP IBA NAS,IEA,IMP ISS IBA,IMP IBA,IEA,IMP IEA,ISS IBA IEA,IBA IEA,IEA,IEA,IEA,IEA,IBA,IEA,IBA,ISS,IBA,IEA,IGI IEA,IEA,IMP ISS,IDA ISS IBA IEA,IDA,IEA,IBA,IEA,IDA,IMP,IDA,IEA,IBA,IEA,IEA,IMP,ISS IEA,IDA IMP,IMP,IMP,IMP,IEA,IGI NAS,IMP,IMP IBA TAS IEA,IBA,IDA IMP IEA,IDA IMP","ERBB4,LARGE1,NR2F2,DCC,AUTS2,CD24,ADGRL3,RARRES2,EPHA4,MAP1B,EPHA3,SFRP2,FGF13,BTG1,NTNG1,MDK,PAK1,RPS19,ID1,AFDN,SINHCAF,CNN2,CTNNA2,ACTG1,POU3F2,CFAP44,PLXNA2,ACKR3,CDH2,FZD3,RPL13A,UNC5C,GPC2,STMN1,SRGAP3,RAPGEF2,RND3,PLK2,EPHB2,GNAI2,CXADR,PODXL,RACK1,CCN2,GPC4,NDN,DACH1,FMN2,ANGPT1,TUBA1A,WWC2,GFRA1,UNC5D,CITED2,CRB2,PRKX,MAPRE1,LIMCH1,OR51E2,ATP8A1,PIK3R3,IGF1R,CXCR4,RND2,TIAM1,ROBO1"
"query_1",TRUE,3.773339744835e-05,3418,432,110,0.25462962962963,0.032182562902282,"GO:0009892","GO:BP","negative regulation of metabolic process",21017,3752,"TAS IEA,IDA IBA,IDA IBA IEA,IDA IEA,IDA,IEA,IEA,IDA,IMP,IDA IBA TAS IEA,ISS IEA,IBA IEA,IDA,IEA,IBA,IGI ISS,ISS IEA,IMP,IDA ISS IEA,ISS,IDA,IEA,IDA IMP,IDA,IEA,IDA,IEA,IDA NAS,IDA,IDA,ISS IEA,IDA IMP IBA IEA,IDA ISS IBA TAS IEA,IDA,IDA IMP,IEA,NAS,IDA IMP,IDA,IDA IMP ISS IEA,IDA IEA,IEA,IEA,IMP NAS,ISS IEA,IDA ISS TAS IEA,IDA,IEA,ISS IEA,IDA,IDA,ISS IBA,IDA IMP IBA IEA,ISS,IDA,IDA IEA,ISS,IEA,IDA ISS,IEA,ISS IEA,ISS,IMP IEA,IDA IMP IEA,ISS IEA,ISS IBA IEA,IMP,ISS IEA,IMP IEA,IDA,NAS,IEA,IBA,IDA IBA,IMP ISS,TAS,IEA,IDA,IBA IEA,IDA NAS IEA,IMP,IDA,ISS IEA,IDA IMP IEA,IMP,IDA IMP ISS IEA,IEA,IEA,IDA IMP IGI ISS IEA,IDA,IDA,ISS IEA,IDA IMP IEA,IDA IBA IEA,IEA,IDA IMP IEA,IEA,IMP IBA,IMP,IDA,IBA,IEA,IDA IBA,IMP ISS,IDA IBA IEA,IDA,ISS,IDA IBA IEA,IMP,IGI ISS IEA","XIST,NR2F1,NR2F2,CCND1,ZNF536,KCNQ1OT1,MEG3,IRX2,CD24,ID3,LGR4,THRB,TFDP2,LINC00472,SOX3,EPHA4,IRX3,CPNE1,SFRP2,TENM2,FST,NPPC,RPL23,PVT1,SPINK5,PFDN4,TAGLN3,ZBTB16,RPS19,IRX1,ZNF608,LIN28B,ID1,ZFHX3,RPS3,MIR219A2HG,SINHCAF,IGF2BP1,RPL5,RPL11,NEAT1,POU3F2,SALL4,EIF3E,PRDM12,PABPC1,RPS7,PLAGL1,ACOT13,NRG1,PHF6,PEG3,RPL13A,NACA,RPS13,CUX2,RAPGEF2,PLK2,IGF2BP3,NFE2L3,EPHB2,MIDN,PTCH1,CLP1,NONO,NXN,VIM,KHDRBS1,APEX1,TFAP2B,NCOA5,FOXP4,ZNF69,PCBP4,RACK1,STAU1,CCN2,PLK3,NDN,SERBP1,ITGB8,ZNF217,TLE4,DACH1,FMN2,TERF2IP,ANGPT1,ADNP,HDAC4,WWC2,LCOR,PLCL2,NPM1,NELFCD,SLIT3,CITED2,MIR17HG,FHIT,CRB2,ZRANB3,ZNF439,LSM7,SMARCE1,PTPN1,CBFA2T2,RPS14,ROBO1,PAIP2,NOP53,ACVR2B"
"query_1",TRUE,4.37730417309744e-05,1229,432,52,0.12037037037037,0.0423108218063466,"GO:0060429","GO:BP","epithelium development",21017,14627,"IEA,ISS IEA,IMP,IEA,IEA,IMP NAS,IEA,IEA,IEA,IEA,IDA,IEA,ISS IEA,IDA IEA,IEA,IMP,IMP,IDA TAS,IMP,IEA,IMP,IMP,IEA,IEA,IEA,IDA,IEA,ISS IEA,IEA,IDA,IDA,IEA,IEA,IMP,IMP,IMP,IEA,IMP ISS IEA,IEA,ISS IEA,IEA,ISS,IEA,ISS IEA,ISS IEA,IDA,IEA,IEA,IEA,IEA,IMP,ISS IEA","GREB1L,ERBB4,NR2F2,CCND1,IRX2,CD24,ID3,LGR4,THRB,EPHA4,MAP1B,IRX3,SFRP2,FST,NPPC,BTG1,MDK,SPINK5,PAK1,IRX1,AFDN,ACTG1,POU3F2,SALL4,RPS7,TUBB,PLXNA2,CDH2,HS3ST3A1,GNAS,NRG1,HS3ST3B1,FZD3,FZD7,STMN1,RAPGEF2,FAT4,PTCH1,VIM,TFAP2B,CPS1,PODXL,ASXL1,CITED2,CRB2,PRKX,CBFA2T2,KCNQ1,CXCR4,PPP1CA,ROBO1,ACVR2B"
"query_1",TRUE,4.79605386560717e-05,1337,432,55,0.127314814814815,0.0411368735976066,"GO:0045892","GO:BP","negative regulation of DNA-templated transcription",21017,11690,"IDA IBA,IDA IBA IEA,IDA IEA,IDA,IDA,IDA IBA TAS IEA,IEA,IBA IEA,IDA,IBA,ISS IEA,IDA,ISS,IDA,IMP,IEA,IDA NAS,IDA,ISS IEA,IDA IBA TAS IEA,IDA,NAS,IEA,ISS IEA,IEA,IDA,IDA,ISS IBA,ISS,IDA IEA,IEA,IMP IEA,ISS IEA,ISS IEA,IEA,IDA,NAS,IEA,IBA,IDA,IBA IEA,IDA,ISS IEA,IDA IMP IEA,IDA IMP IGI IEA,IDA,IDA,IDA IBA IEA,IDA IMP,IBA,IDA IBA,IDA IBA IEA,IDA,IMP,IGI","NR2F1,NR2F2,CCND1,ZNF536,IRX2,ID3,LGR4,THRB,TFDP2,SOX3,IRX3,SFRP2,TENM2,FST,RPL23,TAGLN3,ZBTB16,IRX1,ZNF608,ID1,ZFHX3,SINHCAF,SALL4,PRDM12,PLAGL1,NRG1,PHF6,PEG3,NACA,CUX2,NFE2L3,PTCH1,NONO,KHDRBS1,APEX1,TFAP2B,NCOA5,FOXP4,ZNF69,PLK3,NDN,ZNF217,TLE4,DACH1,HDAC4,WWC2,LCOR,NELFCD,CITED2,ZNF439,SMARCE1,CBFA2T2,RPS14,NOP53,ACVR2B"
"query_1",TRUE,4.98392101732596e-05,3197,432,104,0.240740740740741,0.0325304973412574,"GO:0010605","GO:BP","negative regulation of macromolecule metabolic process",21017,4252,"TAS IEA,IDA IBA,IDA IBA IEA,IDA IEA,IDA,IEA,IEA,IDA,IMP,IDA IBA TAS IEA,ISS IEA,IBA IEA,IDA,IEA,IBA,IGI ISS,ISS IEA,IMP,IDA ISS IEA,ISS,IDA,IEA,IDA IMP,IDA,IEA,IDA,IEA,IDA NAS,IDA,ISS IEA,IDA IMP IBA IEA,IDA IBA TAS IEA,IDA,IDA IMP,IEA,NAS,IDA IMP,IDA,IDA IMP ISS IEA,IDA IEA,IEA,IEA,IMP NAS,ISS IEA,IDA ISS TAS IEA,IDA,IEA,IDA,IDA,ISS IBA,IDA IMP IBA IEA,ISS,IDA,IDA IEA,IDA ISS,IEA,ISS IEA,IMP IEA,IDA IMP IEA,ISS IEA,ISS IBA IEA,IMP,ISS IEA,IMP IEA,IDA,NAS,IEA,IBA,IDA IBA,IMP ISS,TAS,IEA,IDA,IBA IEA,IDA NAS IEA,IMP,IDA,ISS IEA,IDA IMP IEA,IMP,IDA IMP ISS IEA,IEA,IEA,IDA IMP IGI IEA,IDA,IDA,IDA IMP IEA,IDA IBA IEA,IEA,IDA IMP IEA,IEA,IMP IBA,IMP,IDA,IBA,IEA,IDA IBA,IMP ISS,IDA IBA IEA,IDA,ISS,IDA IBA IEA,IMP,IGI","XIST,NR2F1,NR2F2,CCND1,ZNF536,KCNQ1OT1,MEG3,IRX2,CD24,ID3,LGR4,THRB,TFDP2,LINC00472,SOX3,EPHA4,IRX3,CPNE1,SFRP2,TENM2,FST,NPPC,RPL23,PVT1,SPINK5,PFDN4,TAGLN3,ZBTB16,IRX1,ZNF608,LIN28B,ID1,ZFHX3,RPS3,MIR219A2HG,SINHCAF,IGF2BP1,RPL5,RPL11,NEAT1,POU3F2,SALL4,EIF3E,PRDM12,PABPC1,RPS7,PLAGL1,NRG1,PHF6,PEG3,RPL13A,NACA,RPS13,CUX2,IGF2BP3,NFE2L3,EPHB2,PTCH1,CLP1,NONO,NXN,VIM,KHDRBS1,APEX1,TFAP2B,NCOA5,FOXP4,ZNF69,PCBP4,RACK1,STAU1,CCN2,PLK3,NDN,SERBP1,ITGB8,ZNF217,TLE4,DACH1,FMN2,TERF2IP,ANGPT1,ADNP,HDAC4,WWC2,LCOR,NPM1,NELFCD,SLIT3,CITED2,MIR17HG,FHIT,CRB2,ZRANB3,ZNF439,LSM7,SMARCE1,PTPN1,CBFA2T2,RPS14,ROBO1,PAIP2,NOP53,ACVR2B"
"query_1",TRUE,5.21004683580387e-05,244,432,19,0.0439814814814815,0.0778688524590164,"GO:0050769","GO:BP","positive regulation of neurogenesis",21017,13243,"IEA,IEA,IEA,ISS IEA,IDA,ISS IEA,ISS IEA,IBA,ISS IEA,ISS IEA,IEA,IEA,ISS IEA,IEA,IEA,ISS IEA,IEA,IBA IEA,IDA","CRABP2,EPHA4,MAP1B,NAP1L1,MDK,MAP3K13,TENM4,PLXNA2,FZD3,CUX2,MAN2A1,EPHB2,PTPRD,ADNP,EFNA5,CXCR4,RND2,TIAM1,ROBO1"
"query_1",TRUE,5.3916106831087e-05,1037,432,46,0.106481481481481,0.0443587270973963,"GO:0009887","GO:BP","animal organ morphogenesis",21017,3747,"IEA,IEA,IEA,TAS,IEA,IEA,IEA,IEA,IMP,IEA,IMP IEA,IEA,ISS IEA,IBA,ISS IEA,IMP,ISS IEA,IEA,ISS,IEA,IEA,IDA,IEA,TAS IEA,IEA,ISS,IEA,IEA,IEA,ISS IEA,ISS IEA,IEP,IEA,IEA,IEA,IBA IEA,IEP ISS IEA,ISS IEA,IBA IEA,ISS IEA,IEA,ISS IEA,IDA,IEA,ISS,IEA","GREB1L,ERBB4,LARGE1,PAX3,IRX2,ID3,LGR4,THRB,TENM3,IRX3,SFRP2,FST,NPPC,PBX3,MDK,IRX5,SDK2,IRX1,CTNNA2,CDH2,HS3ST3A1,NRG1,HS3ST3B1,FZD3,RPL13A,NACA,HCN1,FAT4,MAN2A1,EPHB2,PTCH1,TFAP2B,RPL38,CCN2,TUBA1A,ASXL1,FBN2,SLIT3,MEIS1,CITED2,WLS,CRB2,PRKX,KCNQ1,ROBO1,ACVR2B"
"query_1",TRUE,5.69748419685035e-05,66,432,10,0.0231481481481481,0.151515151515152,"GO:0042273","GO:BP","ribosomal large subunit biogenesis",21017,10070,"IMP IBA,IMP,IMP,IMP IBA,IBA,IMP IBA IEA,IBA IEA,IBA,IBA IEA,IMP","RPL35A,RPL5,RPL11,RPL26,RPL7A,RPL7,RPL35,NSA2,NPM1,NOP53"
"query_1",TRUE,5.69748419685035e-05,2772,432,93,0.215277777777778,0.0335497835497836,"GO:0010558","GO:BP","negative regulation of macromolecule biosynthetic process",21017,4211,"TAS IEA,IDA IBA,IDA IBA IEA,IDA IEA,IDA,IEA,IEA,IDA,IMP,IDA IBA TAS IEA,ISS IEA,IBA IEA,IDA,IEA,IBA,ISS,ISS IEA,IMP,IDA ISS IEA,ISS,IDA,IEA,IMP,IDA,IEA,IEA,IDA NAS,IDA,ISS IEA,IDA IMP IBA IEA,IDA IBA TAS IEA,IDA,IDA,IEA,NAS,IDA IMP,IDA IEA,IEA,IEA,IMP NAS,ISS IEA,IDA ISS TAS IEA,IEA,IDA,IDA,ISS IBA,IDA IMP IBA IEA,ISS,IDA,IDA IEA,IDA ISS,IEA,IEA,IMP IEA,IDA IMP IEA,ISS IEA,IMP,ISS IEA,IMP IEA,IDA,NAS,IEA,IBA,IDA IBA,IMP ISS,TAS,IEA,IDA,IBA IEA,IDA NAS IEA,IMP,IDA,ISS IEA,IDA IMP IEA,IEA,IEA,IDA IMP IGI IEA,IDA,IDA,IMP IEA,IDA IBA IEA,IEA,IDA IMP IEA,IEA,IBA,IEA,IDA IBA,IDA IBA IEA,IDA,ISS,IDA IBA IEA,IMP,IGI","XIST,NR2F1,NR2F2,CCND1,ZNF536,KCNQ1OT1,MEG3,IRX2,CD24,ID3,LGR4,THRB,TFDP2,LINC00472,SOX3,EPHA4,IRX3,CPNE1,SFRP2,TENM2,FST,NPPC,RPL23,PVT1,SPINK5,TAGLN3,ZBTB16,IRX1,ZNF608,LIN28B,ID1,ZFHX3,RPS3,MIR219A2HG,SINHCAF,IGF2BP1,NEAT1,POU3F2,SALL4,EIF3E,PRDM12,PABPC1,PLAGL1,NRG1,PHF6,PEG3,RPL13A,NACA,RPS13,CUX2,IGF2BP3,NFE2L3,EPHB2,PTCH1,CLP1,NONO,VIM,KHDRBS1,APEX1,TFAP2B,NCOA5,FOXP4,ZNF69,PCBP4,RACK1,STAU1,CCN2,PLK3,NDN,SERBP1,ITGB8,ZNF217,TLE4,DACH1,ANGPT1,ADNP,HDAC4,WWC2,LCOR,NPM1,NELFCD,SLIT3,CITED2,MIR17HG,ZNF439,LSM7,SMARCE1,CBFA2T2,RPS14,ROBO1,PAIP2,NOP53,ACVR2B"
"query_1",TRUE,5.69748419685035e-05,321,432,22,0.0509259259259259,0.0685358255451713,"GO:0001822","GO:BP","kidney development",21017,479,"IDA IMP IBA IEA,IEA,IEA,IMP,IEA,IEA,IEA,IEA,ISS IEA,IEA,IEA,IEA,IEA,IEP IEA,ISS IEA,ISS,ISS IEA,IEA,IEA,IEA,IDA,IEA","GREB1L,ERBB4,IRX2,CD24,ID3,LGR4,EPHA4,IRX3,ZBTB16,IRX1,HS3ST3A1,HS3ST3B1,FAT4,PTCH1,TFAP2B,PODXL,ANGPT1,GFRA1,ASXL1,ASS1,PRKX,ACVR2B"
"query_1",TRUE,5.69748419685035e-05,247,432,19,0.0439814814814815,0.0769230769230769,"GO:0097485","GO:BP","neuron projection guidance",21017,18673,"IMP,IMP ISS IBA IEA,IBA IEA,IBA,ISS IBA IEA,IEA,IBA,ISS IBA,IEA,IBA,ISS IEA,ISS IBA TAS IEA,ISS IBA IEA,IEA,IEA,IDA IBA IEA,IBA IEA,IBA IEA,ISS IEA","NELL2,TUBB3,DCC,BOC,EPHA4,PRTG,EPHA3,EPHA5,RPL24,PLXNA2,FZD3,UNC5C,EPHB2,PTCH1,PTPRD,SLIT3,UNC5D,EFNA5,ROBO1"
"query_1",TRUE,5.69748419685035e-05,941,432,43,0.099537037037037,0.0456960680127524,"GO:0040007","GO:BP","growth",21017,9895,"ISS IEA,ISS IEA,IEA,IEA,TAS,IDA,IEA,ISS,IEA,TAS IEA,IDA IMP,IDA ISS IEA,ISS IEA,ISS,NAS,ISS IEA,ISS IEA,IEA,IEA,IEA,IDA IMP ISS,IDA,IEA,ISS,IDA,ISS IEA,IDA,IDA,IEA,IEA,IEA,IMP IBA,IEA,IDA IMP,IEA,IEA,IEA,IEA,ISS,IEA,IEA,IEA,IEA","ERBB4,LARGE1,MUSTN1,MEG3,DCC,SYT1,CRABP2,AUTS2,IGFBPL1,MAP1B,CPNE1,SFRP2,NPPC,FGF13,BTG1,MDK,MAP3K13,POU3F2,SALL4,TENM4,GNAS,NRG1,FZD7,NACA,DCBLD2,PTCH1,SYT2,RACK1,SLC12A5,NDN,ADNP,WWC2,NPM1,SLIT3,MEIS1,CITED2,RASAL2,EFNA5,MBD5,CXCR4,RND2,TIAM1,ACVR2B"
"query_1",TRUE,5.69748419685035e-05,247,432,19,0.0439814814814815,0.0769230769230769,"GO:0007411","GO:BP","axon guidance",21017,2906,"IMP,IMP ISS IBA IEA,IBA IEA,IBA,ISS IBA IEA,IEA,IBA,ISS IBA,IEA,IBA,ISS IEA,ISS IBA TAS IEA,ISS IBA IEA,IEA,IEA,IDA IBA IEA,IBA IEA,IBA IEA,ISS IEA","NELL2,TUBB3,DCC,BOC,EPHA4,PRTG,EPHA3,EPHA5,RPL24,PLXNA2,FZD3,UNC5C,EPHB2,PTCH1,PTPRD,SLIT3,UNC5D,EFNA5,ROBO1"
"query_1",TRUE,5.87616659401566e-05,1352,432,55,0.127314814814815,0.0406804733727811,"GO:1902679","GO:BP","negative regulation of RNA biosynthetic process",21017,22434,"IDA IBA,IDA IBA IEA,IDA IEA,IDA,IDA,IDA IBA TAS IEA,IEA,IBA IEA,IDA,IBA,ISS IEA,IDA,ISS,IDA,IMP,IEA,IDA NAS,IDA,ISS IEA,IDA IBA TAS IEA,IDA,NAS,IEA,ISS IEA,IEA,IDA,IDA,ISS IBA,ISS,IDA IEA,IEA,IMP IEA,ISS IEA,ISS IEA,IEA,IDA,NAS,IEA,IBA,IDA,IBA IEA,IDA,ISS IEA,IDA IMP IEA,IDA IMP IGI IEA,IDA,IDA,IDA IBA IEA,IDA IMP,IBA,IDA IBA,IDA IBA IEA,IDA,IMP,IGI","NR2F1,NR2F2,CCND1,ZNF536,IRX2,ID3,LGR4,THRB,TFDP2,SOX3,IRX3,SFRP2,TENM2,FST,RPL23,TAGLN3,ZBTB16,IRX1,ZNF608,ID1,ZFHX3,SINHCAF,SALL4,PRDM12,PLAGL1,NRG1,PHF6,PEG3,NACA,CUX2,NFE2L3,PTCH1,NONO,KHDRBS1,APEX1,TFAP2B,NCOA5,FOXP4,ZNF69,PLK3,NDN,ZNF217,TLE4,DACH1,HDAC4,WWC2,LCOR,NELFCD,CITED2,ZNF439,SMARCE1,CBFA2T2,RPS14,NOP53,ACVR2B"
"query_1",TRUE,5.87616659401566e-05,100,432,12,0.0277777777777778,0.12,"GO:0060993","GO:BP","kidney morphogenesis",21017,15118,"IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IDA","GREB1L,ERBB4,IRX2,LGR4,IRX3,IRX1,HS3ST3A1,HS3ST3B1,FAT4,PTCH1,ASXL1,PRKX"
"query_1",TRUE,6.14140480798201e-05,159,432,15,0.0347222222222222,0.0943396226415094,"GO:0072006","GO:BP","nephron development",21017,17042,"IEA,IEA,IEA,IMP,IEA,IEA,IEA,IEA,IEA,IEA,IEA,ISS IEA,ISS,ISS IEA,IEA","GREB1L,ERBB4,IRX2,CD24,LGR4,IRX3,IRX1,HS3ST3A1,HS3ST3B1,FAT4,PTCH1,TFAP2B,PODXL,ANGPT1,ASXL1"
"query_1",TRUE,6.62481724647398e-05,3349,432,107,0.247685185185185,0.0319498357718722,"GO:0010604","GO:BP","positive regulation of macromolecule metabolic process",21017,4251,"IMP TAS IEA,IEA,IDA,IBA IEA,IDA IMP,IDA,IDA,IDA,IEA,IEA,IDA IBA IEA,IDA,IDA,IBA,IEA,IGI ISS,ISS IEA,IDA,ISS IEA,IEA,IMP,IMP IEA,IDA IMP,IDA IMP,IDA IEA,IDA IEA,ISS,IEA,IDA IMP,IDA ISS,IMP,IDA IMP,IEA,ISS,IDA,IGI,IMP,IDA,IDA,IMP,ISS IEA,IEA,IPI,IDA NAS IEA,IDA ISS TAS,IMP,IDA,IDA IMP,IDA TAS,IMP,ISS,ISS IBA,IEA,IDA IMP,ISS,IDA,IDA,ISS IEA,IBA,IDA,ISS IEA,IMP,IDA,IDA,IDA,IEA,IMP ISS,IBA IEA,IEA,IEA,IDA,IDA,IDA,IDA IMP IEA,IDA,IDA IBA,IDA,IEA,IMP,IDA,NAS,IDA IMP IEA,IEA,IEA,IDA IBA IEA,IEA,IDA IMP ISS IEA,IEA,ISS IBA IEA,IMP IEA,IDA IMP IBA IEA,ISS IEA,IMP,IBA IEA,IDA IBA,IDA ISS IEA,IDA,IMP,ISS NAS IEA,IMP,NAS IEA,IDA IMP ISS,IEA,ISS IEA,IDA IBA,IMP ISS,IMP IEA","ERBB4,MUSTN1,PAX3,NR2F1,NR2F2,CCND1,AUTS2,CD24,ID3,LGR4,THRB,TFDP2,RARRES2,SOX3,ZNF521,EPHA4,IRX3,TOX3,SFRP2,PBX3,RPL23,MDK,PVT1,PAK1,ZBTB16,TCF12,MAP3K13,IRX1,LIN28B,ZFHX3,AFDN,RPS3,CNN2,NPAS3,IGF2BP1,PRDX6,ACTG1,RPL5,RPL11,NEAT1,POU3F2,SALL4,EIF3E,ENY2,PABPC1,RPS7,PLAGL1,NRG1,UBE2V1,RPL26,PEG3,RBM3,CBLB,FZD7,NACA,XPC,PRPF6,STMP1,MYRFL,SPSB4,CUX2,PPP1R10,RAPGEF2,PLK2,IGF2BP3,PCBP2,EPHB2,ZNF462,PTCH1,VIM,KHDRBS1,APEX1,ABCF1,TFAP2B,RPS2,RACK1,PLK3,NDN,ITGB8,FMN2,TERF2IP,ANGPT1,ADNP,TRIM8,GSX1,SCAND1,HDAC4,GFRA1,ASXL1,EBF3,NPM1,NUCKS1,AGPAT1,MEIS1,MLLT11,CITED2,RPRD1B,LIMCH1,EFNA5,PIK3R3,SMARCE1,PTPN1,IGF1R,CSRNP3,CASZ1,ROBO1,NOP53"
