"","004-A","004-B","004-C","004-185-KD-A","004-185-KD-B","004-185-KD-C"
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",-0.292767921410332,-0.262439287167836,-0.324842420532823,0.335326033397464,0.249252436909489,0.354619535254939
"GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",-0.62909449252165,-0.529180701008746,-0.637580493736609,0.513184070669913,0.670490187292913,0.496798439626091
"GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS",-0.298705489466413,0.0301896017961397,-0.418111286119839,0.255714903233738,0.329060354169494,0.143529112195132
"GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",-0.668609433558035,-0.505712621533058,-0.626105732740378,0.452067173080368,0.670460146064004,0.475848796564855
"GOBP_MITOCHONDRIAL_RNA_PROCESSING",-0.579163594140573,0.0238413696838135,-0.387129328885558,0.373376718197383,0.356227151678012,0.479082279795266
"GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING",-0.625924100541516,0.111296369237171,-0.590498650203718,0.33727427003551,0.632522620636423,0.470854428961894
"GOBP_RNA_5_END_PROCESSING",-0.511481402242403,0.0819152264291465,-0.172394891815511,0.206398426155937,0.35053657318781,0.0104252195012474
"GOBP_RRNA_5_END_PROCESSING",-0.652742466069511,-0.463748258996793,-0.209126742281687,0.616040639693188,0.641173048589651,0.494150765982654
"GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY",-0.53120939194346,-0.146551924626073,-0.492396892956371,0.150655821467155,0.466420087283187,0.472445872113309
"GOBP_RESPONSE_TO_ACID_CHEMICAL",0.0721093669616709,0.0225712661298178,0.128505921643735,-0.159706306295891,-0.052247149016313,-0.104403338709487
"GOBP_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY",-0.324578445005927,0.195339481706901,-0.154775845955838,0.0525585275128825,0.0552181888662688,0.0908439817321206
"GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA",-0.170887487817779,-0.249136543973858,-0.163063643213916,-0.159669475065053,0.337673532713279,0.365446011504023
"GOBP_GUANINE_NUCLEOTIDE_TRANSPORT",0.216000690117051,-0.11685724597286,0.123696152410761,-0.368347854231984,-0.0709742441737505,0.282594396227348
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT",0.137622100749705,-0.0137764176850138,0.130114737249437,-0.119734637720865,-0.0706209774533673,-0.0783670950327837
"GOBP_CARTILAGE_CONDENSATION",0.211182325867519,0.235410243148684,0.411994077568033,-0.222222793885729,-0.289396151300961,-0.212177258739372
"GOBP_OSSIFICATION",0.0543520463797007,-0.0237190512722549,0.0776156489510817,-0.0700628011702137,0.0320348120404399,-0.0775364340372521
"GOBP_NEUROTRANSMITTER_UPTAKE",0.261557429026132,0.114005702033138,0.0987223235368112,0.0104876289643279,-0.335529477479667,-0.11872611154484
"GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS",0.314587843871607,-0.00809765459515779,0.275789528939893,-0.158674702294095,-0.264730440373592,-0.267749947163614
"GOBP_ACTION_POTENTIAL",0.41433092378249,-0.152808720215515,0.365193532708567,-0.247926079271321,-0.19072837721021,-0.319506306651139
"GOBP_RNA_METHYLATION",-0.393519917775891,-0.105016757701276,-0.329075796106216,0.29281765483964,0.26490821569541,0.309009654023537
"GOBP_PSEUDOURIDINE_SYNTHESIS",-0.485370678458999,0.196826409909084,-0.443102532614339,0.255134953723569,0.25104240679929,0.405318313368255
"GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY",-0.0672856766135878,-0.206954918311051,0.0197908132469579,0.0655252261024814,0.0889751892210239,0.118354805652302
"GOBP_OVARIAN_FOLLICLE_DEVELOPMENT",-0.164505892642684,0.0699131378937154,-0.220074376363352,0.142884699111779,-0.141016612005668,0.168408350250884
"GOBP_OVULATION_FROM_OVARIAN_FOLLICLE",-0.330547605134626,-0.451525934040801,0.0213615625496873,0.327208782322867,-0.0667715375685731,0.529481545461279
"GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH",0.310290521123731,-0.364527613363558,-0.272847078582564,0.21656078573841,-0.122081297898133,0.237554938744721
"GOBP_LUTEINIZATION",0.323242025291163,0.0345250395341744,-0.170095745488496,-0.016771778704559,-0.132201950167441,0.0929978887915153
"GOBP_LUTEOLYSIS",0.471438745677593,-0.157217994163798,0.220752373055831,-0.234712395126848,-0.0946825500571434,0.0534402238207487
"GOBP_OOCYTE_MATURATION",-0.0463235608707201,-0.145229712163409,-0.0937135105592624,0.293015835977913,0.0456366097432143,0.143845690830932
"GOBP_REGULATION_OF_CELL_GROWTH",0.086951823076305,-0.0207216536907958,0.129642898173855,-0.0606867547941325,-0.119063179188853,-0.0530933953199001
"GOBP_FATTY_ACID_ALPHA_OXIDATION",0.260456889218611,0.629842275683236,-0.342433652493914,0.137517787243036,-0.183804755932386,-0.286058217127215
"GOBP_RESPONSE_TO_PROTOZOAN",-0.139350255753629,0.0427870961617585,-0.156789306556842,0.0588466045764252,-0.0407820900178174,0.0727930474495762
"GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS",0.179609507460651,0.000843591448864561,-0.0433028970867608,-0.0220544116106371,-0.147167059308081,-0.128723250235763
"GOBP_VASCULOGENESIS",0.318446743692359,0.0203687868730615,0.115060022491209,-0.12196400432281,-0.172851688150535,-0.142407555210454
"GOBP_GANGLIOSIDE_METABOLIC_PROCESS",0.291073005854325,-0.237211082123613,0.34553192500022,-0.201283114618909,-0.0463467679668866,-0.129797007288379
"GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS",0.451884399993409,-0.022976067689068,0.438613744397985,-0.380067836113302,-0.239792476536374,-0.251146575594095
"GOBP_MICROTUBULE_BUNDLE_FORMATION",0.0219873988302607,-0.220407932959904,-0.0718153299242138,0.111950135497706,0.0969323130746902,0.106928128150789
"GOBP_OSTEOBLAST_DIFFERENTIATION",-0.0472757522468369,0.0271121242391945,0.116433328861151,-0.0184925356134759,0.00304421006456893,-0.0765088825604987
"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT",-0.0262303257022203,-0.0200972900725166,0.220836890111449,-0.00263778747518939,-0.104839042073219,-0.0731475924617735
"GOBP_METANEPHROS_DEVELOPMENT",0.00236093606435137,0.0509188071831071,0.0692133250150968,-0.151270852343938,-0.144117264367818,0.0973501177172183
"GOBP_TEMPERATURE_HOMEOSTASIS",0.0872779368925242,-0.124900243365662,-0.0354161269972461,-0.0234124336457809,-0.0439253901354032,0.15174231616925
"GOBP_FEVER_GENERATION",0.0789665363645404,-0.146397776352779,0.370854025688913,-0.542595388754403,-0.276303626058428,0.518166533636068
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",0.148012012691442,-0.0165160963345859,0.126925563204885,-0.0951276758260539,-0.12868745978824,-0.119773154206842
"GOBP_ACROSOME_ASSEMBLY",0.0159381494868935,-0.167476222121209,0.263585831863907,0.238770863919112,0.0831362481541741,-0.180162396357735
"GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.0134330717834662,0.252248932825938,-0.0013860384178947,-0.0064692887861589,-0.209234516074032,-0.0546370092409436
"GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS",0.0207428014904697,0.151828821001664,0.144901122815988,-0.0971857912033284,-0.225728466962009,-0.133429551337897
"GOBP_TRNA_5_LEADER_REMOVAL",-0.383845143936354,0.297391635621601,0.104593080966812,-0.112028720994935,0.096276304576861,-0.0816830793461011
"GOBP_HISTAMINE_METABOLIC_PROCESS",0.398937158214507,0.547311827957012,0.235239578356459,-0.551075268817089,-0.430309240636046,-0.485566594757249
"GOBP_GASTRIC_ACID_SECRETION",-0.042251057260492,0.0176889519076574,0.0236403930747906,-0.0353531604934561,-0.388613311630532,0.400805001639694
"GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",-0.112803203594342,-0.0577081458163311,-0.115213120657361,0.193744544253671,-0.0128548277195931,0.123719965370283
"GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND",0.350482248959709,0.0483692886414289,-0.0950421209907849,-0.0750881219809004,-0.178724954322512,-0.17430168173664
"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER",-0.139554345839102,-0.124848270622455,-0.1069917400315,0.204568735401086,0.014382857164282,0.0970590278788805
"GOBP_ENDODERM_FORMATION",-0.178634078010056,-0.0295082842067015,-0.225749963364177,0.202051094570916,0.202233326482612,0.0271882027747788
"GOBP_CELL_FATE_SPECIFICATION",0.133362705545086,0.123691199917148,0.169230762891558,-0.0742695125398412,-0.125622130274668,-0.228288847259506
"GOBP_CELL_FATE_DETERMINATION",0.105389109771614,0.0888179557887259,-0.333946832410841,0.176126282041611,-0.166238157527134,0.0688348002478509
"GOBP_MESODERMAL_CELL_FATE_COMMITMENT",-0.0384885993093153,0.229681802349415,-0.277369141762596,0.281757168391045,-0.205119010264962,-0.0931145422803281
"GOBP_ENDODERMAL_CELL_FATE_COMMITMENT",0.0760115057178451,0.363954073426905,-0.0498443907823862,-0.428239042044036,0.1281135880164,-0.401432477058491
"GOBP_ENDODERMAL_CELL_FATE_SPECIFICATION",0.270657389092291,0.513907838073221,0.424984257197532,-0.590743781368476,-0.0565296836209173,-0.700243224982956
"GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",-0.269927249181286,0.209659107016423,-0.535160361702548,0.319629146403079,0.292053623655983,-0.04885309036488
"GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",-0.432665149527496,0.428245032844138,-0.614941790203094,0.176735684974935,0.244300961197447,0.538001838133522
"GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",0.244838629763936,-0.138705485388501,0.22001068364512,-0.155604436410115,-0.040101666783435,-0.173139313391301
"GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.221366938621373,-0.143908542824645,0.0360251160550319,-0.110156796288175,-0.0272946432637013,-0.0531466518090268
"GOBP_SOMITOGENESIS",0.15851568801108,-0.238890651345089,0.16401653809009,-0.0272854373972765,-0.165146508655447,0.0212170623708617
"GOBP_SOMITE_SPECIFICATION",0.448187805205905,0.24496794226665,0.154508095425127,0.532893664235588,-0.559008929080487,-0.699824878080755
"GOBP_ORGAN_INDUCTION",0.300335240827952,0.0692029050326367,0.247358050963049,-0.390745195793063,-0.0917018054759703,-0.240877937906541
"GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.12799290654605,0.0156210290308888,0.0808788636073987,-0.0441992965739005,-0.124566855131503,-0.0879243134906444
"GOBP_NEURON_MIGRATION",0.303080416398721,-0.0489685363710492,0.187432454958235,-0.219121664487226,-0.111458556939913,-0.234807929841167
"GOBP_MEMBRANE_RAFT_ASSEMBLY",0.027171840071404,0.5865411077377,-0.354462497547503,-0.411780215763698,-0.00270470982312054,-0.190197566321325
"GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",-0.147167124240527,-0.257293782912462,-0.0403894212289193,0.260088012923627,0.0665014354320513,0.0798717611747468
"GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION",0.309261116561052,0.334281311502251,-0.269517480336057,-0.348544970242521,0.0551093830815274,-0.304518094266705
"GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION",0.113971141486779,-0.187050131103145,-0.0887513706839327,-0.363080307652984,0.423574537775849,0.0176165609966069
"GOBP_CELL_ACTIVATION",-0.0553492530158466,-0.00346999195582459,-0.00989454207469159,-0.0149069951227221,-0.0084572081982196,0.0694604078857245
"GOBP_LEUKOCYTE_HOMEOSTASIS",-0.136005428684567,0.0157340706869879,-0.0536080451129769,0.0556705652238582,0.0995362046379908,-0.081416951609596
"GOBP_PLASMA_MEMBRANE_REPAIR",-0.176913792273384,0.459270205381434,0.00415831672410688,-0.226402172003228,-0.317485369422055,0.10765444843465
