"","22q002-A","22q002-B","22q002-C","22q002-128-OE-A","22q002-128-OE-B","22q002-128-OE-C"
"GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS",0.229986839087227,-0.150103400553299,-0.00391866570261615,0.0454778123356685,0.0396895709455202,-0.175694194113982
"GOBP_MITOTIC_CELL_CYCLE",0.0241318647369277,0.0327784819550046,0.056884131431627,-0.0192291976867615,-0.0267535609572631,-0.107569067900114
"GOBP_MITOTIC_CYTOKINESIS",0.0616008184556614,0.0780462574549191,0.162323796656239,-0.0530203370172945,-0.171466649749144,-0.110153623958153
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",-0.191228247908859,-0.0787048758941663,-0.206630022493107,-0.0604631335685249,0.185392014581684,0.20899107487531
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",-0.212421732678008,0.0160276106097833,-0.197634441694328,0.0858783027815781,0.251626612098192,0.0576608368045236
"GOBP_DEADENYLATION_DEPENDENT_DECAPPING_OF_NUCLEAR_TRANSCRIBED_MRNA",-0.357691432932083,-0.511112103846374,-0.375477309649522,0.510264917729098,0.2468354125612,0.529083025702472
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",0.161539858504877,-0.0944386422823946,-0.204970997992166,-0.174900718077977,0.0126469777827479,0.174562823817219
"GOBP_RETROGRADE_TRANSPORT_VESICLE_RECYCLING_WITHIN_GOLGI",-0.26321844020079,-0.71572940453112,-0.440264533198603,0.518928370440767,0.298414812122611,0.555923992995827
"GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0.168687672943717,0.0387486120441582,0.0589778327079115,-0.0410418391731704,-0.0576725986631802,-0.148909988854203
"GOBP_RESPONSE_TO_OXYGEN_RADICAL",-0.0093406058170942,0.142332404338968,0.350072131990991,-0.36777928960383,0.108210942001955,-0.326761995630421
"GOBP_PROTEIN_DENEDDYLATION",0.100037634809007,0.0730150816583568,-0.0301217452590272,0.14190587985125,-0.206139014080401,-0.239955954203668
"GOBP_FORMATION_OF_QUADRUPLE_SL_U4_U5_U6_SNRNP",0.496209735825536,-0.531833292927522,-0.638118482361151,0.466252496117079,0.0275432681364585,0.341994628589005
"GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",0.0187260049866208,-0.216626711367437,-0.160368971961942,0.138977890823158,0.149850469682728,0.0757363979140127
"GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",-0.037462632193667,-0.214954120391353,-0.0264846841017156,-0.0495930221789833,0.228071917805514,0.148026414413688
"GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",-0.0630123332421417,-0.133227634084985,0.0785542734608965,-0.0884144476199519,0.226683213385925,0.0530583933296416
"GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY",0.294355295803942,-0.179374832473445,-0.00547428467910854,0.144454002900441,-0.218671323372488,-0.124803266362739
"GOBP_MRNA_3_SPLICE_SITE_RECOGNITION",-0.431467789421834,-0.463983256918055,0.0385229895261043,0.771074037700503,0.140664186072778,0.227157021882561
"GOBP_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION",-0.249469438477946,-0.667918845553712,0.309274704510015,0.596991387059543,-0.145608662849963,-0.468005765457016
"GOBP_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION",0.344971951506316,-0.341341599885503,-0.237119744267338,-0.0740224045419262,-0.0152099128249191,0.428149060821871
"GOBP_MRNA_5_SPLICE_SITE_RECOGNITION",0.37958029036638,-0.0417243716996502,-0.00999581285160225,-0.0349694135907852,0.27475580607964,-0.192654778971195
"GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",0.426718948219585,-0.321699480293956,0.0948048470792913,-0.113615552893311,-0.148010040198229,0.0705195629975897
"GOBP_AUTOPHAGY_OF_MITOCHONDRION",0.0721847874145501,0.09211321512663,0.0386855085605618,-0.0106999389200333,-0.269077444182636,0.0305319258221124
"GOBP_MITOPHAGY",-0.074399429278707,-0.120726857888157,0.108494449029957,0.186584553097228,-0.290022109764418,0.103231986760135
"GOBP_PEXOPHAGY",-0.22214923669322,0.0367571876410955,0.272528760530307,-0.285120282810647,0.0951197130062453,0.107136516953813
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_ITS1_TO_SEPARATE_SSU_RRNA_FROM_5_8S_RRNA_AND_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0.285042743889118,0.070884748006046,0.361521162756058,0.197554250334845,-0.470517861442125,-0.504099918959138
"GOBP_MATURATION_OF_5_8S_RRNA",0.253122413183778,-0.0767065121009635,0.101181849774709,0.0256734241566978,-0.137045860288429,-0.128155635236519
"GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0.204677402379469,-0.117217312769728,0.219654182354559,0.143932158479692,-0.356817267198242,-0.159999015727734
"GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0.30580291475874,-0.264859925902134,0.354058802277957,0.207184641462553,-0.299887803913135,-0.222142186768841
"GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0.0896949097895608,-0.00835184272474529,0.182917199881535,0.200740461293314,-0.322448236822271,-0.221589371146371
"GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",0.085994707287737,0.0761771213477289,-0.0931932365076036,0.164524715700856,-0.319248758501978,-0.106512608887286
"GOBP_MATURATION_OF_LSU_RRNA",0.311037317848969,-0.328875208672672,0.155256870263983,0.0951184213092203,-0.0429898010359511,0.00179827571803808
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",-0.0051015532460339,0.254882600123428,-0.0209044629692296,0.235765251745095,-0.316206977972149,-0.421396261439727
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0.283952248297581,0.426277841137908,0.348887539897087,-0.165789118778435,-0.417406851291126,-0.528084017619689
"GOBP_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY",0.479593205851952,-0.172226778048086,-0.00956541388135521,0.0341446567771871,-0.177289608150454,-0.10154267944479
"GOBP_BOX_C_D_SNORNP_ASSEMBLY",0.458732322626979,-0.177758703638909,0.00956847370233352,0.0947509677201417,-0.205831069658677,0.0805220170454505
"GOBP_EMBRYONIC_AXIS_SPECIFICATION",0.0775341886819155,0.0405152150105998,0.00718206654332985,-0.0814093574516162,0.113443810007215,-0.110793956794836
"GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES",0.158960518718987,-0.235362706842462,0.37647217807281,-0.135515390254877,-0.0176616180876559,-0.280078381163432
"GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION",0.353277184981551,0.13245336480074,0.378301177543527,-0.272091317922993,-0.276889558759277,-0.452923262233249
"GOBP_TELOMERE_MAINTENANCE",0.0611897297580636,0.0416916212949382,0.0385995161952649,-0.132009353537139,-0.00076095632748896,-0.0708885660394692
"GOBP_RECOMBINATIONAL_REPAIR",-0.00710468997952962,0.0826335647344062,0.136454781101348,-0.175556452225138,-0.00792143481041327,-0.111541063408434
"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION",0.354476879842311,0.298152329220186,0.59538999691639,-0.398926118878864,-0.393509081322234,-0.650129025277735
"GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING",0.355895609753819,0.384942325880876,0.161154418938998,-0.660807873113999,-0.148108950876226,-0.0521122491375377
"GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR",0.208241792362025,0.0433203005256775,-0.177791596384824,-0.226350750420484,0.0846343066357827,-0.0195748016031339
"GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC",0.0520516237664558,-0.73888480182646,0.0218086008887657,0.384322215803104,0.174247513606087,0.18353983584135
"GOBP_DNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",0.0632821514156739,0.431289756514504,-0.745759744041249,0.204693062161406,0.218388010078012,0.0440667435875242
"GOBP_SISTER_CHROMATID_SEGREGATION",0.0787856431881727,0.00699834932081418,0.0964241792245989,-0.0758020683121162,0.0180072070760144,-0.07852054944957
"GOBP_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0.0985575117201749,-0.401729314498847,-0.321620142680826,-0.0426036546103676,0.415230335736407,0.513301469612277
"GOBP_CELL_MORPHOGENESIS",-0.0577905577235201,0.166232257144894,0.13595575880058,-0.0136183114169457,-0.134436981799096,-0.118561574504235
"GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",-0.075361099051829,0.202044985977164,0.0874129826801391,-0.00658914875099303,-0.110216355959375,-0.108034293793768
"GOBP_CYTOKINESIS",-0.0245685819977478,-0.0275962420123709,0.0507074688375553,-0.00624005784088907,-0.0491407241128829,-0.0183589345415723
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",-0.110246562933539,-0.0243855128026708,-0.171437910935454,0.0102274402367224,0.123285547894823,0.0885667975866756
"GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",0.0654202972013079,-0.10426826046124,0.282942677382388,-0.68738110383864,0.027338391416339,0.287655443030972
"GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS",0.097084845171467,-0.0174778523349967,0.03367031364382,-0.237210057818923,-0.00532153729470108,0.149613222317906
"GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",0.00128700128707621,-0.173794662079085,0.0976066397248786,-0.617757291684922,0.0457232044601081,0.362023319087011
"GOBP_MITOCHONDRIAL_RNA_PROCESSING",-0.0362713975268286,-0.0869945808138083,0.105410728395388,-0.139314044331414,-0.0369660674211286,0.0965789217427191
"GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING",0.00692055242537171,-0.514008977089911,-0.544022095963094,-0.617655082134408,0.679073900742745,0.635393711363073
"GOBP_RNA_5_END_PROCESSING",0.121615752794275,0.291773647886006,-0.195457793301335,0.200716020670971,-0.293889097907034,-0.0275507041811804
"GOBP_RRNA_5_END_PROCESSING",-0.0180229547122271,0.373174090013195,0.0248075286072398,0.425261557525514,-0.472620990581389,-0.464335782019572
"GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY",0.24798269542179,0.152905392414262,-0.188939674452536,-0.0376926364852038,0.123669260125652,-0.389151216016886
"GOBP_RESPONSE_TO_ACID_CHEMICAL",-0.0713901826686716,-0.0818463351494747,0.131480980937129,0.0215004644088428,-0.0104104484615842,0.0258938099780243
"GOBP_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY",-0.426225350011736,-0.365541801927771,0.209444067769483,0.341662900824384,-0.210179672112445,0.485350663611954
"GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA",0.277788454498674,0.628999376234879,-0.0558039954619375,-0.448496362927619,-0.430027245012746,0.0315313761025547
"GOBP_GUANINE_NUCLEOTIDE_TRANSPORT",0.124259588749894,0.109297530025756,0.0598468055119365,0.241455836662252,-0.123726006972172,-0.523206701773461
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT",0.0513168036354311,0.0956176637262632,0.0878502862261743,-0.0811022699238433,-0.0958060034625504,-0.0935335255661537
"GOBP_CARTILAGE_CONDENSATION",0.0134425396342377,0.0565077016697244,0.236164192978017,-0.206043411579891,-0.0261564230306287,0.0181657366339039
"GOBP_OSSIFICATION",0.105560918311622,0.0416026284269612,0.0272052746180789,-0.0350232435588129,-0.00247220458197368,-0.12949559560268
"GOBP_NEUROTRANSMITTER_UPTAKE",0.0839781927648388,0.222587458292706,0.183063995501198,-0.0207780737605315,-0.101913986934358,-0.399136828304409
"GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS",-0.108448901026386,0.105938369270204,0.12041281267856,0.0874791508054926,-0.102203775806015,-0.134982788552626
"GOBP_ACTION_POTENTIAL",-0.0795726947455472,0.229038231894074,0.147943510162817,-0.0773429731779681,-0.201663111911861,-0.0365234244601529
"GOBP_RNA_METHYLATION",0.070543487704639,-0.149235702025667,-0.0651651204860824,-0.0688028444514088,0.138472861098677,0.0343790818892665
"GOBP_PSEUDOURIDINE_SYNTHESIS",0.225912390676617,-0.0751282422637233,0.184041210185331,-0.00392699893067575,-0.0338064784709222,-0.0238194598594124
"GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY",-0.118605055092539,-0.081666924247295,-0.0205907961171841,0.146048732934659,0.0273135961922413,0.120839861148446
"GOBP_OVARIAN_FOLLICLE_DEVELOPMENT",0.223154766879096,-0.156904191696657,-0.00954691441561953,-0.100391872235855,0.00472686440039655,-0.0379408219564323
"GOBP_OVULATION_FROM_OVARIAN_FOLLICLE",-0.604889182576403,-0.0333190315428638,0.331081569286332,-0.0921688863771333,0.526802705738532,0.139316619017716
"GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH",0.0915607671809148,-0.0148697234675384,-0.165861189384284,-0.350586448162701,0.480365004022564,-0.336998538876297
"GOBP_LUTEINIZATION",-0.448549422046117,0.515868691031951,0.32068867524397,0.115701145610711,-0.127179945369019,-0.341810496677132
"GOBP_LUTEOLYSIS",-0.16141916508233,0.324660037785918,0.65712310563726,-0.549841605785405,-0.147770974263243,-0.350643518702596
"GOBP_OOCYTE_MATURATION",-0.133551676066925,-0.0241957365797047,0.0706332164259662,0.157573944419494,-0.160813825917754,-0.0258216703323467
"GOBP_REGULATION_OF_CELL_GROWTH",-0.117674583674382,-0.0617100430590145,0.0261586518765879,0.176868395988482,-0.0307487986287632,-0.000609683875757175
"GOBP_FATTY_ACID_ALPHA_OXIDATION",0.533641043848824,0.602121427303501,0.567681519616653,-0.525208592224007,-0.573584235753213,-0.72514003913715
"GOBP_RESPONSE_TO_PROTOZOAN",-0.223730599225905,-0.379614278954495,0.0538196103911751,-0.0829550595852099,0.283938804054912,0.365001888634544
"GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS",0.181625540262496,0.00441464910613976,-0.100443040061783,-0.108948608446479,-0.00388436336192191,0.0534504168122781
"GOBP_VASCULOGENESIS",0.16316607926988,0.0652925254618739,0.0558530725491331,-0.139671018153597,0.0486081588680692,-0.257486374454696
"GOBP_GANGLIOSIDE_METABOLIC_PROCESS",-0.086873252693282,0.0372974275388359,0.384318720618,-0.0473544225845857,-0.324797593742796,0.0333986724993825
"GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS",-0.0521093066581584,0.263484555813618,0.495149004532631,-0.254175474786333,-0.408274340546803,0.0249070892075003
"GOBP_MICROTUBULE_BUNDLE_FORMATION",-0.234914545231599,-0.138494695569667,-0.192536807038787,0.208100655335026,0.212216846995952,0.276110449104274
"GOBP_OSTEOBLAST_DIFFERENTIATION",0.156572188869995,-0.0375517916969039,0.118278265675954,-0.0187801224830446,-0.0588688674072193,-0.183483906764049
"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT",0.211877169196556,-0.0211543780572417,0.102723842888201,-0.267559175837019,-0.0440588809487561,0.067362931499204
"GOBP_METANEPHROS_DEVELOPMENT",0.250276098494693,0.188206656601624,0.347839077205229,-0.316691691780631,-0.23047775584175,-0.271522546861785
"GOBP_TEMPERATURE_HOMEOSTASIS",-0.0424814949666301,-0.0573352728117966,0.039186505975445,-0.00271789351993637,0.143735166112774,-0.105872051841658
"GOBP_FEVER_GENERATION",0.407224086567373,0.313875455179745,0.357951211366529,-0.541502860996617,0.458191672007583,-0.782076358458427
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",-0.0613475283902287,0.00863405577604148,-0.00671068796238854,0.0226641860857532,0.0223732903906311,-0.0151145166166485
"GOBP_ACROSOME_ASSEMBLY",-0.218645070419217,0.0988809328246542,-0.135313782119896,0.312620456101136,-0.397679242352509,0.221018849338942
"GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.223267487552689,0.160385924650098,-0.000908211381489082,-0.0274713634656114,-0.087961074711541,-0.298953851482821
"GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS",-0.036765257866761,-0.0285261749817608,0.114649405401314,0.122451002268562,-0.104330328411519,0.00139805971893267
"GOBP_TRNA_5_LEADER_REMOVAL",0.324397106984996,0.357058318630046,-0.122288250689258,0.365818054944178,-0.386638118302902,-0.2235329264461
"GOBP_HISTAMINE_METABOLIC_PROCESS",-0.711491728759308,-0.615425579125156,0.206198779958029,0.473845776184893,0.653856394781208,0.197928537315007
"GOBP_GASTRIC_ACID_SECRETION",0.307076628611208,-0.204376768273496,0.152873887572674,0.230413287038006,-0.21289411812548,-0.279686377119238
"GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",-0.0954546746909422,-0.0590100799406446,-0.0745244302549203,0.0790697066655064,0.0302028478999089,0.0755393759582589
"GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND",0.139959974805183,0.364211963395242,0.142778657126224,-0.222816825420854,-0.268506075280447,-0.326834182934274
"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER",0.0482616676672996,0.0739758262896592,0.0429774188855305,-0.0152100563275992,0.0317009959798533,-0.153656843523665
"GOBP_ENDODERM_FORMATION",0.150147052148186,0.037806439916742,0.0878732615556091,0.0395681621414021,-0.0988584003357569,-0.254022581001408
"GOBP_CELL_FATE_SPECIFICATION",0.164242573629156,0.0477581511332489,0.201573391133501,-0.132579895119863,0.0136461376321245,-0.267195861256174
"GOBP_CELL_FATE_DETERMINATION",0.12791232140287,0.164674001617276,0.114970483609762,-0.0995516581743844,0.0323616610991462,-0.289500808846309
"GOBP_MESODERMAL_CELL_FATE_COMMITMENT",0.0695348993832926,-0.33062642120734,-0.371398365048192,0.045123867292828,0.105024584398573,0.154834566296233
"GOBP_ENDODERMAL_CELL_FATE_COMMITMENT",0.358072242004046,-0.112536624345098,0.23317430000364,-0.233448217252929,0.126258175969472,-0.352281298952955
"GOBP_ENDODERMAL_CELL_FATE_SPECIFICATION",0.477226106444158,-0.276939463873292,0.0337887330736379,-0.127330019527651,0.428418579244283,-0.477685863802687
"GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",-0.0104563453394296,-0.194240577317664,-0.442857652760185,-0.323351541510538,0.51558896216118,0.28639496938738
"GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",0.399916535568948,-0.198383366077075,-0.183238911985878,0.0110592936620219,0.105470042857249,-0.223851064652974
"GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",-0.0680530875886854,0.113198019535611,0.140065770681096,0.0346358889104592,-0.142063148160669,-0.155336569234618
"GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION",-0.189940941120997,0.205216533321361,0.244696446899896,-0.111958999696013,0.175091518716216,-0.298275808053108
"GOBP_SOMITOGENESIS",-0.107260505433903,0.107556396091848,0.203389309167723,-0.17414722575342,0.0116929935091619,-0.0216625817378938
"GOBP_SOMITE_SPECIFICATION",-0.409476696490032,0.50260979214979,0.111372350538153,0.411490078764746,-0.573145301636454,-0.114040266786521
"GOBP_ORGAN_INDUCTION",0.267894525968095,0.453731175597787,0.300532161526769,-0.513934740258752,0.0816883924314572,-0.469044037620561
"GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.06725085218322,0.103676094086038,0.15434532298613,-0.133082276711382,-0.0806913194610468,-0.158058688908294
"GOBP_NEURON_MIGRATION",0.0483753598080641,0.272157145064904,0.201556902931596,-0.103443546202444,-0.216598466402388,-0.240637989711242
"GOBP_MEMBRANE_RAFT_ASSEMBLY",0.0839806471658585,0.290815662272788,0.350085355105818,0.386314608611988,-0.541077726629084,-0.534141204265317
"GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",-0.146801919068027,0.169541336450094,0.663737327581276,0.0221453479584393,-0.281404220695743,-0.404981761544874
"GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION",0.220391397679692,0.145675726692809,0.21816598586869,0.151776034900057,-0.461998842138129,-0.131565204172256
"GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION",0.207074903290851,0.0853110614214113,-0.245311041906912,-0.203633783366281,0.141083687727115,0.101664157512964
"GOBP_CELL_ACTIVATION",-0.00600779475971008,-0.00524594869245687,0.037712294699024,-0.0104077957799023,-0.0500370848515222,0.0230637238276083
"GOBP_LEUKOCYTE_HOMEOSTASIS",0.0934861559882971,0.00236833890142216,-0.130422086706959,0.0265305010416507,-0.0328249327531198,0.105571074969975
