"","007-A","007-B","007-C","007-128-KD-A","007-128-KD-B","007-128-KD-C"
"GOBP_ALLANTOIN_METABOLIC_PROCESS",-0.314672426194382,-0.517296849490214,-0.171864578812703,0.454721033378006,-0.139728932325368,0.650908870939779
"GOBP_MITOCHONDRIAL_FISSION",-0.170969240995844,-0.0242198180791183,-0.148554129899523,-0.0535385486309082,0.188608575463473,0.122919499488322
"GOBP_PEPTIDOGLYCAN_METABOLIC_PROCESS",-0.778551063383069,0.294625310342014,0.252690562429824,0.100382541365116,0.773701433377955,-0.871640620053852
"GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS",0.084142487079756,0.197250571743477,-0.0661639620307393,-0.193745535254935,-0.0130524066960484,0.0136146401821977
"GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS",-0.308912157723193,-0.00605070180199216,0.208966196963995,0.0559058559469087,0.0605026414655419,0.0430178980485873
"GOBP_MITOTIC_CELL_CYCLE",-0.213006706141379,-0.13010779583509,-0.0999499417487318,0.176968172094343,0.157359371279709,0.157390715838124
"GOBP_MITOTIC_CYTOKINESIS",-0.249543973806283,-0.203972867996198,-0.0326483589909551,0.277593352401026,0.201986518918555,0.0607866015292676
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",-0.126107399685689,-0.0531979949259954,-0.492668221703641,0.149862333998242,0.47758761155424,0.211072622420351
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",-0.0761344707298806,0.0928537237451164,-0.446427937357323,0.0537978573161224,0.499562179455671,0.0453129410959359
"GOBP_DEADENYLATION_DEPENDENT_DECAPPING_OF_NUCLEAR_TRANSCRIBED_MRNA",-0.23321613174986,-0.465843220191352,-0.545122541296208,0.535019700493265,0.481973753463453,0.48865171577325
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",-0.216309417654973,-0.0874633725814018,-0.653881905957079,0.332427046699959,0.461133764723098,0.423623033593916
"GOBP_RETROGRADE_TRANSPORT_VESICLE_RECYCLING_WITHIN_GOLGI",-0.668754168212991,-0.448392064748076,-0.396808913093508,0.515564877318374,0.63383380739258,0.369866457100337
"GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",-0.12109504615123,-0.029443921109466,0.144893475666584,0.00739726317336151,-0.0272901202404695,0.0913921756549907
"GOBP_RESPONSE_TO_OXYGEN_RADICAL",-0.0525946135706191,-0.0261757840078973,0.226202315534688,0.00526750541049992,-0.191448152115026,-0.102684586226833
"GOBP_PROTEIN_DENEDDYLATION",-0.475576793780913,-0.565962235216681,-0.264034926391257,0.486040211216712,0.12279804274702,0.672128149086068
"GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",-0.278948743548148,-0.167221299070795,-0.352134708888828,0.248458825823365,0.269093765317807,0.368658604509601
"GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.126879620101843,0.187234087922235,-0.305882812027317,-0.0155711678998955,0.122597763878489,0.0607947868043033
"GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.214705653471205,0.260260350214866,-0.258115355370365,-0.116749769580693,0.0464234394133079,-0.0945719519125079
"GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY",-0.520693023742618,-0.329176931634425,-0.148082909073016,0.278200367381717,0.462539803862452,0.481902819071909
"GOBP_MRNA_3_SPLICE_SITE_RECOGNITION",-0.332652046769728,-0.629692041391368,-0.351184895664554,0.227301085160872,0.32756813906075,0.67483105855052
"GOBP_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION",-0.180187364394357,-0.608435123300597,-0.48696569772717,0.257561799694446,0.112068002782884,0.661442728739289
"GOBP_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION",0.147640265876423,-0.148692588010032,-0.341983612039174,0.292901940461857,-0.0646599263029571,0.340349401590215
"GOBP_MRNA_5_SPLICE_SITE_RECOGNITION",-0.332664922861545,0.374303194072803,-0.61629573792797,0.00700265431200225,0.177599345102324,0.508494517698778
"GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",0.0436387286493215,-0.0922058180314877,-0.0469614943100729,-0.0320579151363411,-0.109315425791055,0.428257069961864
"GOBP_AUTOPHAGY_OF_MITOCHONDRION",-0.227235200283018,-0.211477702669811,0.0275774941403386,0.188001557596702,0.00777380029976157,0.21066008725666
"GOBP_MITOPHAGY",-0.180057378394535,-0.197306311434025,0.223107855137445,0.0467460043192905,-0.0602425750453567,0.200624175677747
"GOBP_PEXOPHAGY",-0.170218433033684,-0.0406780523236471,0.0995848542825457,-0.141556289659413,-0.0842710587563026,0.316176310769974
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_ITS1_TO_SEPARATE_SSU_RRNA_FROM_5_8S_RRNA_AND_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.692857167476926,-0.267605995835431,-0.188771158532564,0.456465848915304,0.540357159081581,0.539990503825764
"GOBP_MATURATION_OF_5_8S_RRNA",-0.445663338616991,-0.274647199241496,-0.414189676652463,0.319510406003524,0.484536372169171,0.343343883610041
"GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.556054566591637,-0.462486576926002,-0.199286077005192,0.510249341640442,0.458029340338216,0.410630596590625
"GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.468364488981503,-0.493786312863514,-0.525069588889587,0.526954115748175,0.419933077978859,0.548636595579584
"GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.433780303277339,-0.330113822109311,-0.388214985108594,0.414087791337298,0.493891939745881,0.28453500625261
"GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",-0.462873637122027,-0.338200424286639,-0.398480699170999,0.375127407168443,0.490677141146587,0.355863716151214
"GOBP_MATURATION_OF_LSU_RRNA",-0.461790668797746,-0.399412967245545,-0.560164241931493,0.457971335280706,0.440352637806841,0.529119116560493
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",-0.61642477291587,-0.319720624753056,-0.358454504862886,0.401041326899474,0.551679972484096,0.52612416413093
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.774327211984213,-0.521921187105794,-0.306491123483541,0.491446289812366,0.662773443886656,0.404837501405713
"GOBP_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY",-0.398086429924267,-0.614612835087585,-0.0430107893831995,0.529831114078482,-0.0256210888011551,0.477449957153471
"GOBP_BOX_C_D_SNORNP_ASSEMBLY",-0.318484529945075,-0.638076482829603,0.0202034593070473,0.540292069039417,-0.176572086829398,0.485629340612172
"GOBP_EMBRYONIC_AXIS_SPECIFICATION",-0.00684531916912853,0.099629440380957,-0.153170051562985,0.111256133926382,0.00158014340032103,0.0139240123874587
"GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES",0.280054397397487,-0.186695327140777,-0.0694867150085325,-0.240790991729233,0.236850950349244,0.104403819335049
"GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION",-0.155239384878445,-0.364308191562747,-0.39083759486222,0.256970617112514,-0.0514995837086769,0.364626521588694
"GOBP_TELOMERE_MAINTENANCE",-0.299824864843434,-0.244184036624526,-0.367366192124537,0.328717508655279,0.261524103671154,0.356514405534389
"GOBP_RECOMBINATIONAL_REPAIR",-0.285637332786698,-0.192524119217201,-0.255489333352993,0.322634395629513,0.22819905206668,0.181642206688431
"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION",-0.472424206575145,-0.101692458596782,0.100746794481943,0.530542543803729,0.413667187032474,-0.183699523075332
"GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING",-0.247613209602042,0.224586643723702,-0.670482414639961,0.427807955052862,0.296669672150097,0.316574757952703
"GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR",-0.320945764971304,-0.354963863434839,-0.171024091946168,0.32587570126956,0.326014288386761,0.166753569802703
"GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC",0.214576611868962,-0.276554358982912,0.348346852540729,0.126623649938524,-0.170041124805277,-0.347173305185571
"GOBP_DNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",-0.559596238938338,-0.130519232860811,-0.344306422623825,0.619696366873648,-0.0109516357963104,0.523315503435174
"GOBP_SISTER_CHROMATID_SEGREGATION",-0.325331421864135,-0.150279843752041,-0.214967695409092,0.322470493420626,0.213297226520763,0.22788121398895
"GOBP_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0.675587493808245,0.280880493836339,0.611391597580027,-0.610932453740231,-0.361761540234308,-0.660477109251633
"GOBP_CELL_MORPHOGENESIS",0.184042113604963,0.083836445028289,0.13916752708952,-0.121834080058801,-0.174662195229875,-0.182816934089898
"GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",0.163491750590019,0.104741727455987,0.161974261788278,-0.125856661174153,-0.180554659278435,-0.198917653158424
"GOBP_CYTOKINESIS",-0.19260756580206,-0.117950694880637,-0.0392704386493332,0.145493689015882,0.124700424404624,0.0535373403356468
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",-0.289430025535529,-0.107927006718016,-0.39861987798031,0.184329666634718,0.431912020229191,0.266680394700759
"GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",-0.386881165299249,-0.525859684705344,-0.702459702528279,0.5826495805292,0.682019208681325,0.411772840416717
"GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS",-0.292002214245964,-0.0812775301933784,-0.380538001040856,0.273888461494985,0.225348120602261,0.307710243795135
"GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",-0.395310814388315,-0.525835445955571,-0.673165233610368,0.582622724129914,0.612762521084213,0.468495044941189
"GOBP_MITOCHONDRIAL_RNA_PROCESSING",-0.461826176924632,-0.233042473657208,-0.387812916789079,0.372977171205992,0.348382018984027,0.253198653198793
"GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING",-0.624388936960653,-0.381756701839304,-0.596646705153521,0.746439271721564,0.507696154726352,0.452511505332544
"GOBP_RNA_5_END_PROCESSING",-0.473717036737115,-0.116444273627422,-0.118053835504322,0.40873608253537,0.310689602189429,0.14112599665303
"GOBP_RRNA_5_END_PROCESSING",-0.729540890041157,-0.619484767530706,-0.00549004568089065,0.392489218800214,0.64449997362066,0.511093718221173
"GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY",-0.475817420048374,-0.643874895187525,-0.253534168933063,0.246087961525338,0.716112101617935,0.568063430599708
"GOBP_RESPONSE_TO_ACID_CHEMICAL",0.0272025804115586,0.18747142286239,0.101087043799521,-0.0376217579874153,-0.0744882360035112,-0.18981005089361
"GOBP_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY",-0.439273112611148,-0.471697798963368,0.0158428613816387,0.499982547883009,0.0612880325433967,0.503040189324146
"GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA",0.248767727298945,-0.132862195446616,-0.510542980554505,0.541991619165612,-0.270039101939527,0.0355176583476385
"GOBP_GUANINE_NUCLEOTIDE_TRANSPORT",-0.138256871511741,0.386513880055651,0.219132643159074,-0.296133747166435,0.0584651553284613,-0.291761445102733
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT",0.0729682969590472,0.0597094966869439,0.0999412049047161,-0.0388206016262746,-0.0702926159797063,-0.104783078859324
"GOBP_CARTILAGE_CONDENSATION",0.464831879623249,0.100044435874175,0.269746445727164,-0.0328557176652045,-0.286312642151133,-0.560632505158321
"GOBP_OSSIFICATION",0.0528948023412761,0.020103698485426,0.0173072704841746,-0.0406563488628089,0.0281498995300137,-0.0255060597555796
"GOBP_NEUROTRANSMITTER_UPTAKE",0.0784209539577312,0.156465279223755,0.117801436540011,-0.203404858119142,0.0805497952872608,-0.303622736799864
"GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS",0.21159703845905,0.136855640861657,0.182816179294791,-0.22361230617846,-0.182303324889119,-0.1499491626639
"GOBP_ACTION_POTENTIAL",0.328767099240897,0.174403189014185,0.246729568180767,-0.262759792965441,-0.130665028974613,-0.262529933941432
"GOBP_RNA_METHYLATION",-0.263685711719983,-0.327268672618169,-0.263990450129894,0.353905516031981,0.366215822057696,0.328212281738738
"GOBP_PSEUDOURIDINE_SYNTHESIS",-0.368192962899393,-0.325835405036141,-0.15454078895898,0.397126544473645,0.369446508605708,-0.169006933707242
"GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY",0.10854507669125,-0.0393217866685589,-0.0158253844232707,-0.00538280477098863,0.0327051465271382,-0.0737789021912725
"GOBP_OVARIAN_FOLLICLE_DEVELOPMENT",-0.20625745724994,-0.097077670508903,-0.0211764062951849,0.178228289282468,0.00361383931666431,0.173346337663562
"GOBP_OVULATION_FROM_OVARIAN_FOLLICLE",-0.580251333118709,0.0057158661380764,-0.336482778539822,0.370760761113821,0.253203490506608,0.596717796404835
"GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH",0.13264177040111,-0.102191412088017,-0.116858302854172,0.221488867951058,-0.0730055366238052,-0.032845737691466
"GOBP_LUTEINIZATION",0.137781128267337,0.38918914139297,0.326472840325901,-0.211107393165396,-0.0562012578700815,-0.437129320676285
"GOBP_LUTEOLYSIS",0.114577342877973,0.210612787518571,-0.0422141240129792,-0.202602149334023,-0.262909450123318,0.156316879825292
"GOBP_OOCYTE_MATURATION",0.0287015923395557,-0.261393268102406,-0.102351558355797,0.197844322276944,-0.0567496230255696,0.150428095512746
"GOBP_REGULATION_OF_CELL_GROWTH",0.0432800702986595,0.0349866576431767,0.0726158965971292,-0.0141890237246023,-0.0308458143597273,-0.0754539041777306
"GOBP_FATTY_ACID_ALPHA_OXIDATION",0.0263018458973326,-0.16751444480654,-0.42762850693857,-0.126532681847597,-0.155862550673254,0.568259980493243
"GOBP_RESPONSE_TO_PROTOZOAN",-0.1077382288941,-0.522461769273554,-0.184487039420231,0.449347374443015,0.129223210223662,0.304446948274734
"GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS",-0.162453026347618,0.00693738351856563,0.0844835717061142,0.0661159513627871,0.1061103247983,-0.163520812414563
"GOBP_VASCULOGENESIS",0.0888791450833998,0.254158144379623,0.111951702737846,-0.080702271165704,-0.130531937818551,-0.191491931651227
"GOBP_GANGLIOSIDE_METABOLIC_PROCESS",0.368428684974911,0.145622959801485,0.19173352450615,-0.169392526313577,-0.337173553680292,-0.212097868713151
"GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS",0.59603864367854,0.134075999267949,0.291147445033922,-0.368719128374905,-0.464568559087029,-0.254951223362294
"GOBP_MICROTUBULE_BUNDLE_FORMATION",0.0780167661395979,0.108569913663486,-0.11713673849372,0.132308683166498,-0.10681422295881,-0.118546947973355
"GOBP_OSTEOBLAST_DIFFERENTIATION",-0.00209754411241114,0.0350307397958126,0.0645245079794898,-0.0588807455772448,-0.0276611380912344,0.0489591413089069
"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT",-0.111087813634239,-0.0451066181923302,-0.0824564715503936,0.139066655772719,-0.0619409807017007,0.0886060541606578
"GOBP_METANEPHROS_DEVELOPMENT",0.0635411877019386,0.0367189768757207,-0.0400291537779459,0.129623431996729,-0.0531649931023437,-0.0591800747130957
"GOBP_TEMPERATURE_HOMEOSTASIS",-0.116167482969318,-0.214899092493945,0.106519309878725,0.168616751338941,0.0112444985755827,0.0449231998820291
"GOBP_FEVER_GENERATION",-0.0498833922435878,-0.140249588942299,-0.0588747373667733,0.315832858971181,0.168931047714356,-0.183601064727815
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",0.0673374376056178,0.0494250986471704,0.116084776712031,-0.0899582681732664,-0.0588238522288779,-0.0681585695574901
"GOBP_ACROSOME_ASSEMBLY",-0.0777702377490926,0.165346497872013,-0.219741307349434,-0.134578917820004,0.226407771853308,-0.0898809501071405
"GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.043516335756899,-0.131596553491786,0.222054153168189,-0.0892054109434369,-0.17917849297356,-0.0348344681964381
"GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS",0.0102369638808311,-0.0191777528831843,0.201553853378151,-0.0121502777511283,-0.18813725741013,0.00345097508769021
"GOBP_TRNA_5_LEADER_REMOVAL",-0.309028613493723,0.0359099796120237,-0.151087366522927,0.168199914909335,0.230157403975192,0.0629113004158616
"GOBP_HISTAMINE_METABOLIC_PROCESS",0.53549041297931,0.548326899295197,0.226876211122466,-0.43498726409159,-0.429398867796016,-0.620318263251683
"GOBP_GASTRIC_ACID_SECRETION",-0.118726583896439,0.0581410777716303,0.145106562739781,-0.379925604538702,-0.16939148991256,0.339195548597901
"GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",-0.0817738338887525,-0.156133794652174,-0.0310360351632442,0.147914997490082,0.0846800472256405,0.14408185163316
"GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND",0.0875761308822344,-0.0636665721914852,0.0180856388827022,-0.0215313907015029,0.027984876692324,-0.017670481943721
"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER",0.0407508965443149,-0.111656630241976,0.0958984825383754,0.00160720402920489,0.0500363260834934,0.0219981362770707
"GOBP_ENDODERM_FORMATION",-0.0537756640256074,-0.071134665364173,0.0515955580598262,0.0856851609521068,-0.0613577973969846,0.170626057105174
"GOBP_CELL_FATE_SPECIFICATION",0.0841774886407281,0.210404257932661,0.0446067840766209,0.0718226562026087,-0.229902082134295,-0.142689034352698
"GOBP_CELL_FATE_DETERMINATION",-0.18892953611804,0.201187944469733,0.153870780003119,-0.321753390936757,0.0249077199679008,0.212356098708859
"GOBP_MESODERMAL_CELL_FATE_COMMITMENT",0.158183776487674,-0.101908205963398,0.0168856981475189,0.226276217537924,-0.298800820283937,0.0299572601008182
"GOBP_ENDODERMAL_CELL_FATE_COMMITMENT",0.00328622070145068,0.304698667568592,0.0529480231987739,-0.206298465363285,-0.303638737105569,0.313684414805781
"GOBP_ENDODERMAL_CELL_FATE_SPECIFICATION",0.231887681665677,0.427007409422542,0.536776678896953,-0.264159669039034,-0.688330897887739,-0.0555618445359399
"GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",-0.164386111338067,0.330371551503832,-0.415799835252837,-0.411287334616851,0.596716105925532,0.445100698579068
"GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",-0.550395225548692,-0.260887960199828,-0.0831906050410141,0.330821706889715,0.229637937512841,0.479459266949016
"GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",0.0281865909956269,-0.00560491637874466,0.0108015789153636,0.00934066589552882,-0.0251569475541285,-0.0909938497049427
"GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.177901742949328,0.129585284951022,-0.155384192023352,0.0274374794165113,0.00558508112375844,-0.030423941157197
"GOBP_SOMITOGENESIS",-0.0486600807631732,-0.102267754793918,-0.0444632349309911,0.127443715884859,0.0290338040692702,0.105415498383824
"GOBP_SOMITE_SPECIFICATION",0.735616320111022,0.128742143517743,0.143031012445034,-0.318824756827891,-0.245656081485649,-0.328589376525032
"GOBP_ORGAN_INDUCTION",0.195641131639886,0.189885713775335,0.0258670472969925,-0.130894259901417,-0.238639655154326,0.128335969133023
"GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.0755387411478598,0.0210475194784126,0.0510818167591376,0.0408642307323864,-0.167674565606512,-0.0121801054825759
"GOBP_NEURON_MIGRATION",0.112458747643287,0.0260449757199157,0.132723515729415,-0.127979282065504,-0.0746945899804574,-0.123983169843176
"GOBP_MEMBRANE_RAFT_ASSEMBLY",-0.347253070043482,-0.224392622495381,0.577635266666711,0.0239228073278073,-0.229509521212167,-0.0620366321830488
"GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",0.0092204634033716,-0.0778731492525902,0.10017881391143,0.19170567333251,0.114985365259377,-0.220171212596753
"GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION",-0.207507932887745,-0.0374613109803996,0.460204604537307,-0.33749318297217,-0.267118055935676,-0.0507861254553856
"GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION",-0.092884856517101,0.142864186613826,-0.113525949859029,-0.125898160781697,0.207783579540885,-0.193573363105534
"GOBP_CELL_ACTIVATION",-0.0516546472946596,-0.0879637299751855,-0.00717727213414976,0.031994692754489,0.0511803503012413,0.0847483198583135
"GOBP_LEUKOCYTE_HOMEOSTASIS",-0.0304595711276564,-0.0719383813458109,-0.113356389098622,-0.00178901216852498,-0.0219095032991234,0.192415222718601
"GOBP_PLASMA_MEMBRANE_REPAIR",-0.371187064250805,-0.189208442764553,0.396281764876325,0.255974168264789,0.0522660228674403,-0.0492239348646935
"GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION",0.0846424026341829,0.168839640375516,-0.076486654964083,-0.0650674741397747,-0.0507258014754079,-0.0333998884591039
