"","004-A","004-B","004-C","004-128-KD-A","004-128-KD-B","004-128-KD-C"
"GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA",-0.293374513358341,-0.263281848711746,-0.245976750376562,0.129600544894631,0.445727714462874,0.286787932343718
"GOBP_GUANINE_NUCLEOTIDE_TRANSPORT",0.329975495234527,0.253888462581713,0.260246561739829,-0.484758598531387,-0.00774446603692888,-0.460741612778627
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT",0.0816687418640275,-0.0473724652475879,0.103438916475623,-0.0838107710120665,-0.0757413492644567,-0.0181538588576239
"GOBP_CARTILAGE_CONDENSATION",0.397056597778219,0.185528446484995,0.416654980572332,-0.441440933877601,-0.33202517350565,-0.303849139906268
"GOBP_OSSIFICATION",0.0034542964907108,-0.0467786190660507,0.067701751140798,-0.0366660814779267,0.00472165755825678,0.00607176292163533
"GOBP_NEUROTRANSMITTER_UPTAKE",0.112659355106672,0.0282476965190279,0.119533996627816,-0.112248426851084,-0.0269887401035801,-0.162722733824885
"GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS",0.22128906699835,-0.00078991224606717,0.211417783958808,-0.208490154726178,-0.184627690360916,-0.195718536290896
"GOBP_ACTION_POTENTIAL",0.385288529195277,-0.077837688163604,0.340054641371919,-0.333294801782109,-0.212332883197078,-0.310579576987676
"GOBP_RNA_METHYLATION",-0.431943034067122,-0.155939879516062,-0.324423582740588,0.369788126861858,0.308753303726923,0.322829462893025
"GOBP_PSEUDOURIDINE_SYNTHESIS",-0.241892487255356,0.549681983270708,-0.34156458009445,0.289994999537408,-0.130081536230981,-0.267983767833123
"GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY",-0.163364718188631,-0.284960794679711,-0.0655239949064353,0.14951927287808,0.189511667448699,0.114617589862493
"GOBP_OVARIAN_FOLLICLE_DEVELOPMENT",-0.15327131084172,0.0533459613586086,-0.169866434673499,0.0017067408221331,0.172826254945286,0.166526209706345
"GOBP_OVULATION_FROM_OVARIAN_FOLLICLE",-0.409403545918082,-0.595753353607532,-0.206895465588201,0.4860371072598,0.573638566480654,0.202244448150542
"GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH",0.375685167999762,-0.18011508422731,-0.213918227940687,-0.254692335508992,0.22125656541237,0.505581549835892
"GOBP_LUTEINIZATION",0.333917538925191,-0.219650867481825,-0.191678011622213,0.241239595565381,0.0926712508518098,0.0200473744819674
"GOBP_LUTEOLYSIS",0.477052613000835,-0.0930048537232295,0.104627115307458,-0.0866275894974344,0.246010133772062,0.0291398856849469
"GOBP_OOCYTE_MATURATION",-0.00884522033717472,-0.247386921713487,-0.129369346147805,-0.164728474951484,0.157844550416471,0.283295477154579
"GOBP_REGULATION_OF_CELL_GROWTH",0.0475951549882134,-0.0317805001500969,0.102579422390837,0.0146760592168746,-0.0672514164094472,-0.108704026090887
"GOBP_FATTY_ACID_ALPHA_OXIDATION",-0.283611100666756,0.455892124407089,-0.316671230884226,-0.0251958673242056,0.0314740473808177,0.206559013180531
"GOBP_RESPONSE_TO_PROTOZOAN",-0.104976604556043,-0.0703898331940399,-0.198121237583089,-0.101075405033151,0.234080566425945,0.172071249258701
"GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS",0.0799571756064868,-0.102461229689328,-0.213583528897994,-0.0594882881460396,0.0996814615139498,0.00286751838788502
"GOBP_VASCULOGENESIS",0.221405232628068,-0.0885276111961837,0.0634093099286263,-0.207656102563438,0.0616225763470754,-0.0490980846768386
"GOBP_GANGLIOSIDE_METABOLIC_PROCESS",0.182368386351222,-0.185781603138589,0.339157550790352,-0.0131332127483764,-0.236296789942141,-0.0502866994126327
"GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS",0.303311965373573,0.0113590023271807,0.41774636135861,-0.361800353310013,-0.345102057876967,-0.155018168483599
"GOBP_MICROTUBULE_BUNDLE_FORMATION",-0.0751501675799635,-0.241963210001513,-0.121251919028225,0.0892626524643535,0.170237672147486,0.118966464967606
"GOBP_OSTEOBLAST_DIFFERENTIATION",-0.0669647795620003,0.0360492322935746,0.0855478170596948,-0.0109461257883482,-0.0719569818958036,0.0359437401912545
"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT",-0.103716696340933,-0.198181172815204,0.073020808342089,0.100348370888478,0.0740561042323516,0.0842294804863964
"GOBP_METANEPHROS_DEVELOPMENT",0.088733776504869,0.126466727533087,0.0179774751986709,-0.0331499087978277,-0.217509764931625,-0.0539140409488167
"GOBP_TEMPERATURE_HOMEOSTASIS",0.103160584727736,-0.137018261677294,-0.071101592085192,0.0771174745228006,0.118129955360765,-0.031255881740845
"GOBP_FEVER_GENERATION",0.0622212992038084,-0.116737332999693,0.154691221329783,0.212728615506678,-0.18553418140682,0.0499197905429647
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",0.15515220294401,-0.000506294913264788,0.129461870670971,-0.115706185273019,-0.190603196134161,-0.101936901063037
"GOBP_ACROSOME_ASSEMBLY",0.0140804141196627,-0.339261680667932,0.164620724686803,0.118004131848134,0.0577168569880657,0.421234902682248
"GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.0040219943701174,0.238378141498514,-0.0841110075413973,0.042024413175017,-0.0785224532374556,-0.189811337064324
"GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS",0.000126042315920949,0.153065592134002,0.0726005266539252,-0.0830853088886697,-0.0932516343163904,-0.203340860764005
"GOBP_TRNA_5_LEADER_REMOVAL",-0.417641794680186,0.337919532535556,0.068975668588378,0.21790737879029,0.157777771614104,0.0320663858072177
"GOBP_HISTAMINE_METABOLIC_PROCESS",0.569115139047689,0.66001282095681,0.456791167886378,-0.641728302899736,-0.497985002243631,-0.619603154883641
"GOBP_GASTRIC_ACID_SECRETION",0.0428020659301827,0.129421087952911,0.093962723281293,-0.231105823425506,-0.126083665845911,-0.106231342901212
"GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",-0.066513971839003,-0.0404289769530727,-0.0874235675804852,0.0150875827832387,0.065625003085677,0.0152946811828966
"GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND",0.234538491714499,0.0558192206929114,0.023336556427769,-0.0423926410425739,-0.202972994473942,-0.200245220340227
"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER",-0.190753111353437,-0.111940938218132,-0.0252015648542422,-0.130157989441258,0.267120560681598,0.116122827629014
"GOBP_ENDODERM_FORMATION",-0.270490049030135,-0.0823010718840654,-0.214140804030832,0.109749361203876,0.278813005760188,0.226887199127751
"GOBP_CELL_FATE_SPECIFICATION",0.110585240732921,0.0467630591330661,0.167100537682201,-0.299877605173782,-0.0884875847417419,0.0108127532341707
"GOBP_CELL_FATE_DETERMINATION",0.193890571893155,-0.120303483401835,-0.292705111987501,0.0728501193203412,0.0780982625556918,0.0305044412020906
"GOBP_MESODERMAL_CELL_FATE_COMMITMENT",-0.115237396550558,0.0791923678699483,-0.315223571036013,-0.357863784943133,0.503862012916196,0.271346572389284
"GOBP_ENDODERMAL_CELL_FATE_COMMITMENT",0.0984842093906388,0.250960441300659,0.0620858673302161,-0.226760496260688,-0.196573230335566,-0.222998631187228
"GOBP_ENDODERMAL_CELL_FATE_SPECIFICATION",0.227170030466239,0.591459052807221,0.543890502758071,-0.56599381703372,-0.503957374269283,-0.636955877998278
"GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",0.000444003348139266,0.320795909052909,-0.403323008102353,-0.238979254579815,-0.115758092962849,0.324440126752607
"GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",-0.390651378196405,0.376672871307379,-0.475117842601465,0.414641396258133,0.324377926251698,-0.120136464839053
"GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",0.185053175984111,-0.109283197901954,0.201585302604633,-0.0630704394634249,-0.0581172129926672,-0.264831236390962
"GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.23847215240908,-0.198839823401581,-0.0158230779682018,-0.011732911623818,-0.000687905949607825,-0.0385790621497636
"GOBP_SOMITOGENESIS",0.0789581787590342,-0.187048724043636,0.122880479175766,0.00738887804239921,0.0551880956694084,-0.0554842770888314
"GOBP_SOMITE_SPECIFICATION",0.427394567754942,0.541197868200787,0.216316988402067,-0.294779685560135,-0.00445709218167661,-0.887006865591841
"GOBP_ORGAN_INDUCTION",0.304798359426042,-0.0140777169840477,0.175663658778263,-0.0751738747072324,-0.391517352549057,-0.0325030325334966
"GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.123699517320418,-0.011079208314153,0.0637415096598472,-0.0600907710710076,-0.155233226379314,-0.0425246553003525
"GOBP_NEURON_MIGRATION",0.262145151000762,-0.0105559067110471,0.199711648964472,-0.165649450700597,-0.210516513705539,-0.20730658888806
"GOBP_MEMBRANE_RAFT_ASSEMBLY",-0.186206896551612,0.565128186756352,-0.145324120065573,0.405777354691528,-0.0705430167546053,-0.643841442354801
"GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",-0.0823542668463159,-0.282800709966504,0.225767052802066,0.454478753267076,-0.245760203881513,-0.0239564837387369
"GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION",0.368670203311731,0.439491945834615,-0.0391010370256373,0.0167755274956796,-0.492994011037235,-0.412031594808025
"GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION",0.0548138498681597,-0.250002306793859,-0.16537828192179,0.107523478777057,-0.240047554147779,0.467914647168596
"GOBP_CELL_ACTIVATION",-0.0652522239732704,-0.0217078174389812,-0.0116186550464087,0.0359216000232522,0.0552700018507939,0.0188163539603834
"GOBP_LEUKOCYTE_HOMEOSTASIS",-0.054208640649387,0.0541215018501736,-0.0955208867253519,-0.0035596128726475,-0.0121306884087035,-0.0185208574112591
"GOBP_PLASMA_MEMBRANE_REPAIR",-0.240470378315884,0.409165233992726,-0.0219021056464662,0.0598174691419143,-0.171525905198782,-0.132037634326672
